FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
9/30/2020,1,-99,-99,16,-99,48,21,-99,-99,-99,44,16,-99,-99,-99,-99,-99,-99,-99,-99,13,-99,17,21,16,-99,14,-99,14,30,-99,29,26,12,-99
9/30/2020,2,-99,-99,20,-99,59,21,-99,-99,-99,37,-99,-99,-99,-99,-99,-99,-99,-99,-99,11,-99,18,19,14,-99,17,-99,8,58,-99,20,19,20,-99
9/30/2020,3,-99,-99,19,-99,72,18,-99,-99,-99,34,-99,-99,-99,-99,-99,-99,-99,-99,-99,28,-99,18,18,21,-99,15,-99,10,52,-99,24,24,21,-99
9/30/2020,4,-99,-99,38,-99,59,17,-99,-99,-99,40,27,-99,-99,-99,-99,-99,-99,-99,-99,33,-99,16,12,23,-99,13,-99,15,36,-99,30,27,21,-99
9/30/2020,5,-99,-99,51,-99,44,29,-99,-99,-99,29,42,-99,-99,-99,-99,-99,-99,-99,-99,29,-99,23,25,34,-99,19,-99,20,63,-99,31,32,26,-99
9/30/2020,6,-99,-99,39,-99,82,42,-99,-99,-99,53,34,-99,-99,-99,-99,-99,-99,-99,-99,24,-99,30,30,37,-99,23,-99,20,83,-99,42,31,30,-99
9/30/2020,7,-99,-99,24,-99,105,40,-99,-99,-99,104,75,-99,-99,-99,-99,-99,-99,-99,-99,28,-99,42,30,35,-99,26,-99,17,128,-99,62,-99,42,-99
9/30/2020,8,-99,-99,74,-99,127,44,-99,-99,-99,156,98,-99,-99,-99,-99,-99,-99,-99,-99,55,-99,52,34,42,-99,27,-99,29,175,-99,56,-99,27,-99
9/30/2020,9,-99,-99,87,-99,73,37,-99,-99,-99,87,41,-99,-99,-99,-99,-99,-99,-99,-99,31,-99,43,25,41,-99,18,-99,32,109,-99,46,-99,33,-99
9/30/2020,10,-99,-99,67,-99,58,42,-99,-99,-99,46,44,-99,-99,-99,-99,-99,-99,-99,-99,11,-99,24,31,27,-99,16,-99,26,86,-99,45,-99,20,-99
9/30/2020,11,-99,-99,42,-99,66,38,-99,-99,-99,12,49,-99,-99,-99,-99,-99,-99,-99,-99,16,-99,39,38,21,-99,17,-99,22,62,-99,50,-99,12,-99
9/30/2020,12,-99,-99,25,-99,48,46,-99,-99,-99,10,32,-99,-99,-99,-99,-99,-99,-99,-99,9,-99,18,39,28,-99,32,-99,30,44,-99,42,-99,10,-99
9/30/2020,13,-99,-99,17,-99,35,44,-99,-99,-99,-99,29,-99,-99,-99,-99,-99,-99,-99,-99,8,-99,17,41,18,-99,26,-99,26,37,-99,37,-99,10,-99
9/30/2020,14,-99,-99,14,-99,31,37,-99,-99,-99,-99,24,-99,-99,-99,-99,-99,-99,-99,-99,7,-99,16,33,16,-99,28,-99,22,35,-99,31,-99,9,-99
9/30/2020,15,-99,-99,16,-99,28,37,-99,-99,-99,-99,29,-99,-99,-99,-99,-99,-99,-99,-99,6,-99,18,31,17,-99,29,-99,18,41,-99,25,-99,8,-99
9/30/2020,16,-99,-99,18,-99,25,24,-99,-99,-99,-99,35,-99,-99,-99,-99,-99,-99,-99,-99,5,-99,16,23,16,-99,25,-99,13,42,-99,15,-99,7,-99
9/30/2020,17,-99,-99,18,-99,25,20,-99,-99,-99,8,27,-99,-99,-99,-99,-99,-99,-99,-99,4,-99,19,19,15,-99,19,-99,12,35,-99,13,-99,6,-99
9/30/2020,18,-99,-99,15,-99,35,21,-99,-99,-99,12,19,-99,-99,-99,-99,-99,-99,-99,-99,5,-99,16,19,15,-99,38,-99,14,32,-99,19,-99,8,-99
9/30/2020,19,-99,-99,20,-99,28,19,-99,-99,-99,18,16,-99,-99,-99,-99,-99,-99,-99,-99,9,-99,20,27,26,-99,33,-99,12,31,-99,30,-99,15,-99
9/30/2020,20,-99,-99,24,-99,35,21,-99,-99,-99,28,21,-99,-99,-99,-99,-99,-99,-99,-99,12,-99,24,19,24,-99,21,-99,22,33,-99,29,-99,17,-99
9/30/2020,21,-99,-99,37,-99,44,22,-99,-99,-99,32,14,-99,-99,-99,-99,-99,-99,-99,-99,16,-99,27,17,24,-99,19,-99,23,39,-99,29,-99,17,-99
9/30/2020,22,-99,-99,24,-99,29,22,-99,-99,-99,18,11,-99,-99,-99,-99,-99,-99,-99,-99,13,-99,21,17,26,-99,16,-99,19,30,-99,28,-99,17,-99
9/30/2020,23,-99,-99,31,-99,24,17,-99,-99,-99,22,18,-99,-99,-99,-99,-99,-99,-99,-99,15,-99,19,16,20,-99,22,-99,22,39,-99,24,-99,20,-99
9/30/2020,24,-99,-99,15,-99,31,18,-99,-99,-99,28,27,-99,-99,-99,-99,-99,-99,-99,-99,19,-99,33,16,24,-99,23,-99,18,23,-99,18,-99,33,-99
10/1/2020,1,-99,-99,10,-99,40,20,-99,-99,-99,49,24,-99,-99,-99,-99,-99,-99,44,59,19,-99,40,19,31,-99,17,-99,13,28,-99,21,37,44,-99
10/1/2020,2,-99,-99,9,-99,55,22,-99,-99,-99,44,22,-99,-99,-99,-99,-99,-99,49,53,24,-99,30,10,23,-99,13,-99,13,27,-99,31,41,42,-99
10/1/2020,3,-99,-99,8,-99,41,18,-99,-99,-99,26,20,-99,-99,-99,-99,-99,-99,45,58,20,-99,27,9,25,-99,16,-99,12,29,-99,31,36,33,-99
10/1/2020,4,-99,-99,12,-99,60,20,-99,-99,-99,19,18,-99,-99,-99,-99,-99,-99,51,105,35,-99,23,11,26,-99,19,-99,13,48,-99,45,34,31,-99
10/1/2020,5,-99,-99,45,-99,78,21,-99,-99,-99,37,43,-99,-99,-99,-99,-99,-99,66,160,93,-99,32,13,43,-99,38,-99,14,110,-99,41,43,38,-99
10/1/2020,6,-99,-99,63,-99,110,29,-99,-99,-99,92,65,-99,-99,-99,-99,-99,-99,85,183,112,-99,48,23,55,-99,71,-99,22,159,-99,104,65,63,-99
10/1/2020,7,-99,-99,62,-99,155,44,-99,-99,-99,107,82,-99,-99,-99,-99,-99,-99,183,109,91,-99,59,47,58,-99,83,-99,29,196,-99,111,80,63,-99
10/1/2020,8,-99,-99,57,-99,162,85,-99,-99,-99,135,102,-99,-99,-99,-99,-99,-99,180,97,101,-99,60,66,61,-99,73,-99,26,165,-99,96,83,64,-99
10/1/2020,9,-99,-99,42,-99,91,96,-99,-99,-99,70,70,-99,-99,-99,-99,-99,-99,122,82,47,-99,61,83,58,-99,61,-99,45,83,-99,73,85,50,-99
10/1/2020,10,-99,-99,45,-99,45,86,-99,-99,-99,37,75,-99,-99,-99,-99,-99,-99,75,72,28,-99,76,95,67,-99,57,-99,49,81,-99,81,95,36,-99
10/1/2020,11,-99,-99,34,-99,35,55,-99,-99,-99,22,54,-99,-99,-99,-99,-99,-99,58,58,19,-99,59,56,53,-99,30,-99,49,76,-99,76,95,23,-99
10/1/2020,12,-99,-99,23,-99,30,35,-99,-99,-99,14,34,-99,-99,-99,-99,-99,-99,69,41,12,-99,27,38,30,-99,23,-99,41,44,-99,36,52,16,-99
10/1/2020,13,-99,-99,14,-99,19,32,-99,-99,-99,9,21,-99,-99,-99,-99,-99,-99,40,28,7,-99,19,32,14,-99,17,-99,14,33,-99,26,13,14,-99
10/1/2020,14,-99,-99,10,-99,19,22,-99,-99,-99,7,15,-99,-99,-99,-99,-99,-99,32,21,3,-99,14,20,12,-99,15,-99,10,26,-99,15,15,8,-99
10/1/2020,15,-99,-99,9,-99,20,15,-99,-99,-99,6,11,-99,-99,-99,-99,-99,-99,29,20,3,-99,14,15,9,-99,10,-99,8,20,-99,11,25,4,-99
10/1/2020,16,-99,-99,8,-99,18,14,-99,-99,-99,4,12,-99,-99,-99,-99,-99,-99,26,17,2,-99,15,14,14,-99,9,-99,9,21,-99,12,20,5,-99
10/1/2020,17,-99,-99,9,-99,22,14,-99,-99,-99,6,14,-99,-99,-99,-99,-99,-99,31,20,3,-99,14,14,12,-99,10,-99,9,23,-99,10,22,6,-99
10/1/2020,18,-99,-99,14,-99,25,16,-99,-99,-99,9,18,-99,-99,-99,-99,-99,-99,42,23,4,-99,13,17,15,-99,12,-99,9,27,-99,12,16,7,-99
10/1/2020,19,-99,-99,10,-99,32,18,-99,-99,-99,15,18,-99,-99,-99,-99,-99,-99,50,22,10,-99,22,16,23,-99,13,-99,16,32,-99,19,19,11,-99
10/1/2020,20,-99,-99,18,-99,48,20,-99,-99,-99,33,13,-99,-99,-99,-99,-99,-99,34,19,13,-99,23,16,25,-99,16,-99,17,30,-99,27,25,15,-99
10/1/2020,21,-99,-99,26,-99,55,17,-99,-99,-99,15,10,-99,-99,-99,-99,-99,-99,38,23,10,-99,34,17,30,-99,20,-99,20,28,-99,34,29,17,-99
10/1/2020,22,-99,-99,23,-99,27,17,-99,-99,-99,9,12,-99,-99,-99,-99,-99,-99,41,22,12,-99,33,20,34,-99,27,-99,25,27,-99,26,45,26,-99
10/1/2020,23,-99,-99,19,-99,23,20,-99,-99,-99,13,22,-99,-99,-99,-99,-99,-99,38,29,15,-99,22,26,33,-99,26,-99,25,22,-99,19,39,22,-99
10/1/2020,24,-99,-99,18,-99,19,24,-99,-99,-99,12,11,-99,-99,-99,-99,-99,-99,33,27,16,-99,21,26,22,-99,21,-99,20,26,-99,17,42,15,-99
10/2/2020,1,-99,-99,8,-99,36,20,-99,-99,-99,13,7,-99,-99,-99,-99,-99,-99,34,18,27,-99,23,13,24,-99,18,-99,14,22,-99,19,35,19,-99
10/2/2020,2,-99,-99,7,-99,40,12,-99,-99,-99,15,8,-99,-99,-99,-99,-99,-99,32,22,14,-99,19,7,21,-99,16,-99,16,15,-99,21,42,21,-99
10/2/2020,3,-99,-99,11,-99,27,13,-99,-99,-99,16,10,-99,-99,-99,-99,-99,-99,37,18,16,-99,20,9,20,-99,14,-99,16,21,-99,27,41,18,-99
10/2/2020,4,-99,-99,14,-99,25,15,-99,-99,-99,35,11,-99,-99,-99,-99,-99,-99,40,17,23,-99,23,10,24,-99,15,-99,16,27,-99,20,38,19,-99
10/2/2020,5,-99,-99,12,-99,40,13,-99,-99,-99,54,23,-99,-99,-99,-99,-99,-99,64,40,61,-99,27,9,32,-99,31,-99,16,34,-99,22,58,33,-99
10/2/2020,6,-99,-99,14,-99,61,17,-99,-99,-99,103,48,-99,-99,-99,-99,-99,-99,88,38,81,-99,38,15,41,-99,61,-99,22,47,-99,88,77,54,-99
10/2/2020,7,-99,-99,29,-99,61,28,-99,-99,-99,144,68,-99,-99,-99,-99,-99,-99,108,46,139,-99,48,37,50,-99,75,-99,27,61,-99,104,93,59,-99
10/2/2020,8,-99,-99,39,-99,83,35,-99,-99,-99,169,62,-99,-99,-99,-99,-99,-99,111,47,96,-99,69,33,59,-99,21,-99,41,75,-99,127,86,65,-99
10/2/2020,9,-99,-99,21,-99,59,30,-99,-99,-99,30,30,-99,-99,-99,-99,-99,-99,100,35,24,-99,33,19,22,-99,16,-99,45,80,-99,78,60,31,-99
10/2/2020,10,-99,-99,19,-99,37,30,-99,-99,-99,14,30,-99,-99,-99,-99,-99,-99,84,49,4,-99,31,22,29,-99,15,-99,33,51,-99,56,69,10,-99
10/2/2020,11,-99,-99,13,-99,30,38,-99,-99,-99,7,26,-99,-99,-99,-99,-99,-99,59,36,3,-99,24,23,22,-99,15,-99,38,34,-99,49,45,9,-99
10/2/2020,12,-99,-99,14,-99,21,33,-99,-99,-99,6,24,-99,-99,-99,-99,-99,-99,25,24,2,-99,17,29,15,-99,18,-99,17,25,-99,35,20,8,-99
10/2/2020,13,-99,-99,11,-99,16,19,-99,-99,-99,5,18,-99,-99,-99,-99,-99,-99,19,18,2,-99,13,20,11,-99,16,-99,11,22,-99,13,18,6,-99
10/2/2020,14,-99,-99,8,-99,16,15,-99,-99,-99,4,16,-99,-99,-99,-99,-99,-99,24,16,2,-99,14,14,10,-99,12,-99,10,22,-99,10,16,5,-99
10/2/2020,15,-99,-99,9,-99,15,14,-99,-99,-99,4,13,-99,-99,-99,-99,-99,-99,29,16,2,-99,11,13,8,-99,12,-99,8,24,-99,9,18,5,-99
10/2/2020,16,-99,-99,10,-99,17,13,-99,-99,-99,6,19,-99,-99,-99,-99,-99,-99,21,14,2,-99,12,12,9,-99,11,-99,7,21,-99,8,16,6,-99
10/2/2020,17,-99,-99,11,-99,18,11,-99,-99,-99,9,18,-99,-99,-99,-99,-99,-99,31,17,2,-99,14,10,10,-99,10,-99,6,19,-99,8,12,6,-99
10/2/2020,18,-99,-99,15,-99,19,12,-99,-99,-99,8,17,-99,-99,-99,-99,-99,-99,23,17,2,-99,16,12,14,-99,11,-99,7,25,-99,9,10,7,-99
10/2/2020,19,-99,-99,16,-99,20,15,-99,-99,-99,12,22,-99,-99,-99,-99,-99,-99,22,18,4,-99,18,12,17,-99,14,-99,8,30,-99,11,13,12,-99
10/2/2020,20,-99,-99,17,-99,24,13,-99,-99,-99,13,22,-99,-99,-99,-99,-99,-99,20,18,4,-99,18,13,19,-99,14,-99,11,24,-99,10,13,14,-99
10/2/2020,21,-99,-99,14,-99,21,13,-99,-99,-99,13,18,-99,-99,-99,-99,-99,-99,26,15,5,-99,18,13,17,-99,12,-99,10,22,-99,10,15,13,-99
10/2/2020,22,-99,-99,12,-99,18,15,-99,-99,-99,19,13,-99,-99,-99,-99,-99,-99,19,21,17,-99,17,14,16,-99,11,-99,11,23,-99,11,19,14,-99
10/2/2020,23,-99,-99,13,-99,17,15,-99,-99,-99,25,6,-99,-99,-99,-99,-99,-99,22,17,22,-99,17,10,17,-99,9,-99,13,16,-99,14,16,15,-99
10/2/2020,24,-99,-99,11,-99,23,10,-99,-99,-99,20,4,-99,-99,-99,-99,-99,-99,26,13,32,-99,19,8,19,-99,7,-99,12,15,-99,13,25,17,-99
10/3/2020,1,-99,-99,9,-99,31,8,-99,-99,-99,22,5,-99,-99,-99,-99,-99,-99,23,12,37,-99,15,6,28,-99,8,-99,9,13,-99,10,26,14,-99
10/3/2020,2,-99,-99,6,-99,19,7,-99,-99,-99,12,4,-99,-99,-99,-99,-99,-99,22,11,20,-99,12,7,15,-99,10,-99,8,11,-99,11,32,13,-99
10/3/2020,3,-99,-99,7,-99,22,7,-99,-99,-99,15,3,-99,-99,-99,-99,-99,-99,15,9,39,-99,10,5,11,-99,6,-99,8,8,-99,11,19,12,-99
10/3/2020,4,-99,-99,7,-99,18,6,-99,-99,-99,28,2,-99,-99,-99,-99,-99,-99,23,14,48,-99,12,4,15,-99,5,-99,7,10,-99,9,24,10,-99
10/3/2020,5,-99,-99,7,-99,8,6,-99,-99,-99,27,3,-99,-99,-99,-99,-99,-99,24,18,46,-99,21,3,33,-99,6,-99,7,15,-99,6,21,16,-99
10/3/2020,6,-99,-99,16,-99,29,6,-99,-99,-99,28,16,-99,-99,-99,-99,-99,-99,37,30,63,-99,28,3,29,-99,21,-99,17,26,-99,9,28,23,-99
10/3/2020,7,-99,-99,50,-99,46,12,-99,-99,-99,23,38,-99,-99,-99,-99,-99,-99,35,38,55,-99,37,8,34,-99,13,-99,22,50,-99,35,41,26,-99
10/3/2020,8,-99,-99,63,-99,49,26,-99,-99,-99,26,86,-99,-99,-99,-99,-99,-99,28,50,35,-99,43,30,38,-99,20,-99,23,61,-99,42,39,27,-99
10/3/2020,9,-99,-99,40,-99,42,29,-99,-99,-99,19,65,-99,-99,-99,-99,-99,-99,19,42,21,-99,19,34,21,-99,27,-99,17,75,-99,25,16,16,-99
10/3/2020,10,-99,-99,17,-99,32,32,-99,-99,-99,9,25,-99,-99,-99,-99,-99,-99,23,35,7,-99,16,40,15,-99,23,-99,10,38,-99,17,18,10,-99
10/3/2020,11,-99,-99,14,-99,22,27,-99,-99,-99,8,25,-99,-99,-99,-99,-99,-99,33,30,4,-99,17,27,14,-99,24,-99,13,26,-99,20,20,8,-99
10/3/2020,12,-99,-99,11,-99,21,28,-99,-99,-99,6,27,-99,-99,-99,-99,-99,-99,31,27,3,-99,14,29,13,-99,26,-99,13,29,-99,22,20,7,-99
10/3/2020,13,-99,-99,11,-99,17,26,-99,-99,-99,4,19,-99,-99,-99,-99,-99,-99,28,24,3,-99,12,27,11,-99,19,-99,11,24,-99,22,21,5,-99
10/3/2020,14,-99,-99,10,-99,18,20,-99,-99,-99,4,19,-99,-99,-99,-99,-99,-99,18,21,2,-99,10,20,9,-99,-99,-99,9,19,-99,18,13,4,-99
10/3/2020,15,-99,-99,9,-99,14,16,-99,-99,-99,4,16,-99,-99,-99,-99,-99,-99,22,15,2,-99,9,18,9,-99,-99,-99,8,20,-99,12,12,5,-99
10/3/2020,16,-99,-99,6,-99,12,15,-99,-99,-99,4,14,-99,-99,-99,-99,-99,-99,19,15,2,-99,11,13,7,-99,-99,-99,9,16,-99,11,11,4,-99
10/3/2020,17,-99,-99,8,-99,12,14,-99,-99,-99,5,12,-99,-99,-99,-99,-99,-99,15,13,2,-99,11,13,9,-99,-99,-99,6,19,-99,11,9,6,-99
10/3/2020,18,-99,-99,9,-99,16,17,-99,-99,-99,8,17,-99,-99,-99,-99,-99,-99,19,24,2,-99,15,16,12,-99,-99,-99,10,21,-99,11,12,8,-99
10/3/2020,19,-99,-99,11,-99,22,19,-99,-99,-99,14,12,-99,-99,-99,-99,-99,-99,23,19,4,-99,20,18,16,-99,-99,-99,9,26,-99,18,18,12,-99
10/3/2020,20,-99,-99,12,-99,18,16,-99,-99,-99,15,9,-99,-99,-99,-99,-99,-99,30,16,6,-99,18,13,22,-99,-99,-99,17,25,-99,20,14,13,-99
10/3/2020,21,-99,-99,12,-99,15,15,-99,-99,-99,10,10,-99,-99,-99,-99,-99,-99,24,16,13,-99,17,12,20,-99,-99,-99,16,27,-99,17,16,10,-99
10/3/2020,22,-99,-99,10,-99,20,13,-99,-99,-99,8,8,-99,-99,-99,-99,-99,-99,21,14,14,-99,20,11,22,-99,-99,-99,18,21,-99,18,26,10,-99
10/3/2020,23,-99,-99,17,-99,23,12,-99,-99,-99,10,12,-99,-99,-99,-99,-99,-99,19,14,11,-99,22,12,25,-99,-99,-99,-99,20,-99,13,26,10,-99
10/3/2020,24,-99,-99,19,-99,22,14,-99,-99,-99,18,16,-99,-99,-99,-99,-99,-99,18,17,12,-99,20,13,-99,-99,-99,-99,-99,23,-99,-99,-99,-99,-99
10/4/2020,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/4/2020,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/4/2020,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/4/2020,4,-99,-99,5,-99,20,9,-99,-99,-99,29,4,-99,-99,-99,-99,-99,-99,28,8,11,-99,13,7,14,-99,-99,-99,9,9,-99,11,27,13,-99
10/4/2020,5,-99,-99,7,-99,16,7,-99,-99,-99,13,5,-99,-99,-99,-99,-99,-99,32,12,10,-99,15,8,16,-99,-99,-99,9,15,-99,9,22,14,-99
10/4/2020,6,-99,-99,9,-99,19,10,-99,-99,-99,11,9,-99,-99,-99,-99,-99,-99,39,18,14,-99,21,8,18,-99,-99,-99,14,33,-99,18,19,12,-99
10/4/2020,7,-99,-99,12,-99,18,16,-99,-99,-99,11,16,-99,-99,-99,-99,-99,-99,41,28,21,-99,25,11,22,-99,-99,-99,15,33,-99,22,25,12,-99
10/4/2020,8,-99,-99,14,-99,19,26,-99,-99,-99,18,21,-99,-99,-99,-99,-99,-99,40,35,24,-99,30,18,24,-99,-99,-99,19,35,-99,27,24,17,-99
10/4/2020,9,-99,-99,14,-99,20,30,-99,-99,-99,11,20,-99,-99,-99,-99,-99,-99,37,33,17,-99,19,21,20,-99,-99,-99,19,37,-99,33,19,14,-99
10/4/2020,10,-99,-99,13,-99,17,23,-99,-99,-99,8,18,-99,-99,-99,-99,-99,-99,37,20,6,-99,15,20,14,-99,-99,-99,16,33,-99,28,15,9,-99
10/4/2020,11,-99,-99,11,-99,13,17,-99,-99,-99,5,15,-99,-99,-99,-99,-99,-99,23,19,2,-99,13,16,12,-99,-99,-99,15,21,-99,18,14,5,-99
10/4/2020,12,-99,-99,7,-99,10,15,-99,-99,-99,3,15,-99,-99,-99,-99,-99,-99,19,15,2,-99,10,14,10,-99,-99,-99,10,13,-99,15,8,5,-99
10/4/2020,13,-99,-99,5,-99,7,9,-99,-99,-99,4,13,-99,-99,-99,-99,-99,-99,15,9,2,-99,9,10,8,-99,-99,-99,7,15,-99,8,8,4,-99
10/4/2020,14,-99,-99,6,-99,7,6,-99,-99,-99,4,11,-99,-99,-99,-99,-99,-99,16,7,1,-99,8,6,7,-99,-99,-99,6,15,-99,6,6,5,-99
10/4/2020,15,-99,-99,6,-99,9,6,-99,-99,-99,4,10,-99,-99,-99,-99,-99,-99,12,8,1,-99,10,4,8,-99,-99,-99,6,14,-99,6,6,6,-99
10/4/2020,16,-99,-99,7,-99,9,5,-99,-99,-99,5,10,-99,-99,-99,-99,-99,-99,15,8,2,-99,10,5,-99,-99,-99,-99,6,13,-99,6,5,5,-99
10/4/2020,17,-99,-99,8,-99,9,6,-99,-99,-99,5,10,-99,-99,-99,-99,-99,-99,13,9,2,-99,10,4,9,-99,-99,-99,6,14,-99,5,6,5,-99
10/4/2020,18,-99,-99,9,-99,11,7,-99,-99,-99,6,11,-99,-99,-99,-99,-99,-99,11,11,2,-99,13,6,11,-99,-99,-99,5,15,-99,7,7,7,-99
10/4/2020,19,-99,-99,11,-99,13,8,-99,-99,-99,10,12,-99,-99,-99,-99,-99,-99,14,14,3,-99,15,7,14,-99,-99,-99,7,15,-99,8,8,9,-99
10/4/2020,20,-99,-99,14,-99,13,8,-99,-99,-99,11,16,-99,-99,-99,-99,-99,-99,14,11,4,-99,16,10,15,-99,-99,-99,9,15,-99,10,11,11,-99
10/4/2020,21,-99,-99,17,-99,15,9,-99,-99,-99,11,17,-99,-99,-99,-99,-99,-99,16,13,4,-99,13,9,13,-99,-99,-99,9,21,-99,12,11,10,-99
10/4/2020,22,-99,-99,14,-99,14,10,-99,-99,-99,12,17,-99,-99,-99,-99,-99,-99,15,14,4,-99,12,15,-99,-99,-99,-99,7,18,-99,10,13,11,-99
10/4/2020,23,-99,-99,14,-99,14,12,-99,-99,-99,11,11,-99,-99,-99,-99,-99,-99,12,15,3,-99,9,12,9,-99,-99,-99,10,20,-99,8,12,9,-99
10/4/2020,24,-99,-99,13,-99,16,9,-99,-99,-99,11,14,-99,-99,-99,-99,-99,-99,12,22,3,-99,7,15,6,-99,-99,-99,6,19,-99,8,5,7,-99
10/5/2020,1,-99,-99,9,-99,17,14,-99,-99,-99,25,14,-99,-99,-99,-99,-99,-99,10,20,3,-99,7,13,6,-99,-99,-99,4,19,-99,8,9,7,-99
10/5/2020,2,-99,-99,8,-99,18,11,-99,-99,-99,36,13,-99,-99,-99,-99,-99,-99,23,16,5,-99,9,7,9,-99,-99,-99,5,17,-99,14,21,10,-99
10/5/2020,3,-99,-99,9,-99,13,8,-99,-99,-99,30,6,-99,-99,-99,-99,-99,-99,17,24,5,-99,10,8,11,-99,-99,-99,8,16,-99,13,24,13,-99
10/5/2020,4,-99,-99,11,-99,13,7,-99,-99,-99,39,9,-99,-99,-99,-99,-99,-99,19,33,6,-99,10,5,8,-99,-99,-99,7,22,-99,19,12,21,-99
10/5/2020,5,-99,-99,5,-99,23,7,-99,-99,-99,54,17,-99,-99,-99,-99,-99,-99,42,29,12,-99,21,7,20,-99,-99,-99,7,27,-99,36,27,34,-99
10/5/2020,6,-99,-99,19,-99,41,13,-99,-99,-99,114,46,-99,-99,-99,-99,-99,-99,79,26,24,-99,31,13,27,-99,-99,-99,11,39,-99,45,47,50,-99
10/5/2020,7,-99,-99,16,-99,58,23,-99,-99,-99,113,88,-99,-99,-99,-99,-99,-99,80,38,32,-99,55,37,42,-99,-99,-99,17,56,-99,74,117,101,-99
10/5/2020,8,-99,-99,43,-99,76,44,-99,-99,-99,93,121,-99,-99,-99,-99,-99,-99,95,53,116,-99,77,66,74,-99,-99,-99,35,61,-99,90,129,133,-99
10/5/2020,9,-99,-99,28,-99,89,50,-99,-99,-99,98,43,-99,-99,-99,-99,-99,-99,94,35,23,-99,85,43,92,-99,-99,-99,29,88,-99,44,69,71,-99
10/5/2020,10,-99,-99,7,-99,36,16,-99,-99,-99,38,14,-99,-99,-99,-99,-99,-99,46,22,11,-99,41,12,68,-99,-99,-99,21,32,-99,36,36,27,-99
10/5/2020,11,-99,-99,9,-99,20,21,-99,-99,-99,9,18,-99,-99,-99,-99,-99,-99,21,20,6,-99,17,17,16,-99,-99,-99,18,36,-99,24,21,10,-99
10/5/2020,12,-99,-99,14,-99,20,19,-99,-99,-99,6,24,-99,-99,-99,-99,-99,-99,22,21,6,-99,16,18,14,-99,-99,-99,14,30,-99,14,19,8,-99
10/5/2020,13,-99,-99,10,-99,18,19,-99,-99,-99,6,23,-99,-99,-99,-99,-99,-99,22,23,3,-99,14,20,13,-99,-99,-99,13,24,-99,15,15,7,-99
10/5/2020,14,-99,-99,10,-99,13,19,-99,-99,-99,7,19,-99,-99,-99,-99,-99,-99,17,20,3,-99,13,19,12,-99,-99,-99,11,19,-99,13,15,7,-99
10/5/2020,15,-99,-99,10,-99,14,16,-99,-99,-99,6,16,-99,-99,-99,-99,-99,-99,22,16,3,-99,13,17,12,-99,-99,-99,9,26,-99,11,16,7,-99
10/5/2020,16,-99,-99,9,-99,18,12,-99,-99,-99,6,14,-99,-99,-99,-99,-99,-99,29,18,3,-99,11,14,9,-99,-99,-99,9,24,-99,11,17,6,-99
10/5/2020,17,-99,-99,9,-99,18,14,-99,-99,-99,7,14,-99,-99,-99,-99,-99,-99,29,18,2,-99,14,16,13,-99,-99,-99,11,17,-99,13,19,7,-99
10/5/2020,18,-99,-99,12,-99,23,14,-99,-99,-99,11,16,-99,-99,-99,-99,-99,-99,29,20,3,-99,17,16,14,-99,-99,-99,12,33,-99,14,19,9,-99
10/5/2020,19,-99,-99,20,-99,27,15,-99,-99,-99,14,28,-99,-99,-99,-99,-99,-99,28,24,6,-99,22,22,20,-99,-99,-99,14,37,-99,17,19,13,-99
10/5/2020,20,-99,-99,21,-99,26,17,-99,-99,-99,18,18,-99,-99,-99,-99,-99,-99,23,21,8,-99,24,22,24,-99,-99,-99,16,27,-99,19,26,12,-99
10/5/2020,21,-99,-99,17,-99,19,18,-99,-99,-99,21,12,-99,-99,-99,-99,-99,-99,26,26,10,-99,26,20,25,-99,-99,-99,18,30,-99,19,26,11,-99
10/5/2020,22,-99,-99,18,-99,22,17,-99,-99,-99,22,7,-99,-99,-99,-99,-99,-99,26,20,11,-99,20,15,22,-99,-99,-99,20,41,-99,17,26,15,-99
10/5/2020,23,-99,-99,18,-99,17,11,-99,-99,-99,12,8,-99,-99,-99,-99,-99,-99,26,17,15,-99,20,12,24,-99,-99,-99,14,22,-99,17,24,18,-99
10/5/2020,24,-99,-99,18,-99,20,10,-99,-99,-99,20,13,-99,-99,-99,-99,-99,-99,33,20,17,-99,16,11,21,-99,-99,-99,14,24,-99,15,35,16,-99
10/6/2020,1,-99,-99,16,-99,26,13,-99,-99,-99,22,7,-99,-99,-99,-99,-99,-99,34,20,15,-99,13,11,15,-99,-99,-99,13,27,-99,19,33,14,-99
