FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
5/12/2020,5,-99,0,4,-99,25,1,-99,-99,1,20,10,-99,3,-99,10,-99,-99,15,7,1,-99,5,0,1,9,2,-99,2,14,-99,1,4,15,-99
5/12/2020,6,-99,1,19,-99,54,2,-99,-99,2,48,35,-99,18,-99,34,-99,-99,73,17,25,-99,3,0,15,8,16,-99,3,40,-99,11,18,32,-99
5/12/2020,7,-99,1,9,-99,96,3,-99,-99,27,61,65,-99,53,-99,55,-99,-99,126,102,35,-99,118,2,63,48,20,-99,15,92,-99,26,54,36,-99
5/12/2020,8,-99,4,11,-99,65,10,-99,-99,7,51,40,-99,33,-99,24,-99,-99,52,22,42,-99,49,9,48,77,22,-99,37,89,-99,38,38,32,-99
5/12/2020,9,-99,2,12,-99,46,10,-99,-99,2,24,17,-99,20,-99,12,-99,-99,29,20,6,-99,21,3,13,35,6,-99,6,56,-99,9,14,11,-99
5/12/2020,10,-99,2,9,-99,15,4,-99,-99,2,5,13,-99,13,-99,7,-99,-99,17,13,2,-99,15,1,7,10,1,-99,4,22,-99,2,5,10,-99
5/12/2020,11,-99,2,-99,-99,5,3,-99,-99,-99,2,8,-99,6,-99,4,-99,-99,4,5,0,-99,7,1,3,4,0,-99,2,10,-99,1,4,3,-99
5/12/2020,12,-99,1,-99,-99,3,3,-99,-99,-99,1,3,-99,3,-99,1,-99,-99,3,2,0,-99,3,1,2,3,0,-99,1,7,-99,0,2,1,-99
5/12/2020,13,-99,1,-99,-99,1,2,-99,-99,-99,1,1,-99,2,-99,1,-99,-99,1,1,0,-99,1,0,1,1,0,-99,1,3,-99,0,1,1,-99
5/12/2020,14,-99,1,0,-99,2,1,-99,-99,-99,0,1,-99,2,-99,1,-99,-99,0,1,0,-99,1,0,1,1,0,-99,1,3,-99,0,0,1,-99
5/12/2020,15,-99,1,0,-99,1,1,-99,-99,-99,0,1,-99,1,-99,0,-99,-99,0,1,0,-99,1,0,1,1,0,-99,2,1,-99,0,0,1,-99
5/12/2020,16,-99,0,0,-99,1,1,-99,-99,-99,0,1,-99,1,-99,1,-99,-99,0,1,0,-99,1,0,2,1,0,-99,1,2,-99,0,1,1,-99
5/12/2020,17,-99,1,0,-99,1,2,-99,-99,-99,0,2,-99,1,-99,1,-99,-99,1,1,0,-99,1,0,2,1,0,-99,1,1,-99,0,0,1,-99
5/12/2020,18,-99,1,0,-99,1,2,-99,-99,-99,0,1,-99,1,-99,2,-99,-99,0,1,0,-99,1,0,1,2,0,-99,1,1,-99,0,0,1,-99
5/12/2020,19,-99,0,0,-99,1,1,-99,-99,-99,1,1,-99,0,-99,1,-99,-99,0,1,0,-99,1,0,0,1,0,-99,1,1,-99,0,0,1,-99
5/12/2020,20,-99,0,0,-99,0,1,-99,-99,-99,0,5,-99,1,-99,1,-99,-99,1,1,0,-99,1,0,0,1,1,-99,1,1,-99,0,0,3,-99
5/12/2020,21,-99,0,0,-99,0,1,-99,-99,-99,4,6,-99,0,-99,1,-99,-99,1,-99,0,-99,1,0,1,1,0,-99,1,2,-99,0,0,1,-99
5/12/2020,22,-99,0,6,-99,0,1,-99,-99,-99,9,6,-99,1,-99,1,-99,-99,1,-99,0,-99,1,0,2,-99,0,-99,1,1,-99,0,0,1,-99
5/12/2020,23,-99,0,7,-99,0,1,-99,-99,-99,17,4,-99,0,-99,3,-99,-99,1,-99,0,-99,1,0,1,-99,0,-99,1,2,-99,0,0,1,-99
5/12/2020,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/13/2020,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/13/2020,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/13/2020,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/13/2020,4,-99,0,0,-99,77,2,-99,-99,-99,17,2,-99,1,-99,1,-99,-99,1,9,1,-99,3,0,3,-99,0,-99,2,8,-99,0,0,3,-99
5/13/2020,5,-99,0,0,-99,149,2,-99,-99,-99,64,4,-99,1,-99,2,-99,-99,33,7,2,-99,2,0,13,-99,1,-99,3,22,-99,0,1,14,-99
5/13/2020,6,-99,0,5,-99,110,2,-99,-99,-99,58,40,-99,3,-99,4,-99,-99,32,53,50,-99,1,0,12,-99,3,-99,3,41,-99,4,5,29,-99
5/13/2020,7,-99,0,35,-99,137,10,-99,-99,-99,66,71,-99,26,-99,20,-99,-99,42,22,50,-99,14,4,38,-99,5,-99,12,75,-99,14,3,73,-99
5/13/2020,8,-99,2,12,-99,90,9,-99,-99,-99,77,97,-99,19,-99,17,-99,-99,33,54,10,-99,42,7,46,-99,8,-99,8,89,-99,25,11,57,-99
5/13/2020,9,-99,3,15,-99,29,9,-99,-99,-99,32,46,-99,18,-99,9,-99,-99,15,14,1,-99,27,7,14,-99,1,-99,12,61,-99,7,11,50,-99
5/13/2020,10,-99,3,13,-99,7,7,-99,-99,-99,9,14,-99,8,-99,6,-99,-99,7,7,2,-99,12,4,5,-99,5,-99,4,19,-99,1,5,18,-99
5/13/2020,11,-99,2,6,-99,4,5,-99,-99,3,2,4,-99,4,-99,2,-99,-99,3,4,1,-99,5,1,2,-99,4,-99,2,8,-99,0,2,9,-99
5/13/2020,12,-99,1,2,-99,2,2,-99,-99,2,1,2,-99,3,-99,1,-99,-99,1,2,0,-99,2,0,1,-99,1,-99,2,6,-99,0,1,2,-99
5/13/2020,13,-99,1,1,-99,1,1,-99,-99,1,0,2,-99,1,-99,1,-99,-99,2,1,0,-99,1,0,1,-99,0,-99,2,6,-99,0,0,1,-99
5/13/2020,14,-99,1,0,-99,1,1,-99,-99,1,0,1,-99,1,-99,1,-99,-99,1,1,0,-99,1,0,1,-99,0,-99,1,3,-99,0,1,1,-99
5/13/2020,15,-99,2,0,-99,1,1,-99,-99,1,0,1,-99,1,-99,1,-99,-99,0,1,0,-99,1,0,1,-99,0,-99,1,1,-99,0,0,1,-99
5/13/2020,16,-99,2,0,-99,1,1,-99,-99,1,0,1,-99,1,-99,1,-99,-99,1,1,0,-99,1,0,1,2,0,-99,1,1,-99,0,0,1,-99
5/13/2020,17,-99,1,0,-99,1,1,-99,-99,1,0,2,-99,0,-99,1,-99,-99,3,1,0,-99,2,0,1,1,0,-99,1,1,-99,0,0,2,-99
5/13/2020,18,-99,1,0,-99,0,1,-99,-99,1,0,1,-99,0,-99,1,-99,-99,2,1,0,-99,1,0,1,1,0,-99,1,1,-99,0,0,1,-99
5/13/2020,19,-99,1,0,-99,0,1,-99,-99,1,0,1,-99,0,-99,0,-99,-99,1,1,0,-99,1,0,1,0,0,-99,1,1,-99,0,0,1,-99
5/13/2020,20,-99,0,0,-99,0,1,-99,-99,1,0,4,-99,0,-99,0,-99,-99,0,1,0,-99,1,0,1,1,0,-99,1,1,-99,0,0,1,-99
5/13/2020,21,-99,0,0,-99,0,1,-99,-99,1,0,7,-99,0,-99,0,-99,-99,0,1,0,-99,0,0,1,0,0,-99,1,1,-99,0,0,1,-99
5/13/2020,22,-99,0,0,-99,0,1,-99,-99,0,0,4,-99,0,-99,1,-99,-99,1,1,0,-99,1,0,1,0,0,-99,1,0,-99,0,0,1,-99
5/13/2020,23,-99,0,0,-99,1,2,-99,-99,1,0,2,-99,0,-99,1,-99,-99,1,1,0,-99,1,0,1,0,0,-99,1,1,-99,0,1,1,-99
5/13/2020,24,-99,0,0,-99,1,1,-99,-99,0,0,2,-99,0,-99,1,-99,-99,1,0,0,-99,1,0,0,1,0,-99,1,0,-99,0,0,1,-99
5/14/2020,1,-99,0,0,-99,1,1,-99,-99,0,2,1,-99,0,-99,1,-99,-99,1,2,0,-99,1,0,0,0,0,-99,1,1,-99,0,1,1,-99
5/14/2020,2,-99,0,0,-99,0,2,-99,-99,0,1,1,-99,0,-99,1,-99,-99,1,10,0,-99,1,0,0,0,0,-99,1,1,-99,0,0,1,-99
5/14/2020,3,-99,0,0,-99,7,2,-99,-99,1,3,1,-99,0,-99,0,-99,-99,1,6,0,-99,1,0,0,1,0,-99,1,1,-99,0,0,1,-99
5/14/2020,4,-99,0,0,-99,3,1,-99,-99,0,5,1,-99,2,-99,1,-99,-99,6,3,0,-99,0,0,1,1,0,-99,2,10,-99,0,1,2,-99
5/14/2020,5,-99,0,2,-99,41,1,-99,-99,0,6,3,-99,1,-99,6,-99,-99,32,14,0,-99,1,0,2,1,0,-99,2,4,-99,0,3,19,-99
5/14/2020,6,-99,4,1,-99,69,2,-99,-99,1,41,21,-99,5,-99,47,-99,-99,84,11,1,-99,1,0,0,4,1,-99,3,57,-99,4,27,28,-99
5/14/2020,7,-99,2,5,-99,62,9,-99,-99,1,109,62,-99,20,-99,56,-99,-99,115,21,3,-99,3,15,36,39,4,-99,4,104,-99,3,101,41,-99
5/14/2020,8,-99,2,16,-99,58,14,-99,-99,2,56,87,-99,26,-99,26,-99,-99,77,26,18,-99,14,9,86,33,3,-99,7,48,-99,21,42,54,-99
5/14/2020,9,-99,4,8,-99,11,8,-99,-99,2,11,10,-99,28,-99,17,-99,-99,20,5,6,-99,29,2,24,8,1,-99,7,17,-99,15,15,20,-99
5/14/2020,10,-99,3,4,-99,6,4,-99,-99,2,8,7,-99,5,-99,7,-99,-99,8,3,3,-99,10,1,4,4,-99,-99,4,13,-99,2,8,8,-99
5/14/2020,11,-99,2,3,-99,4,3,-99,-99,1,3,4,-99,4,-99,2,-99,-99,3,2,1,-99,5,1,2,3,-99,-99,3,6,-99,1,4,4,-99
5/14/2020,12,-99,1,1,-99,1,2,-99,-99,2,1,2,-99,1,-99,1,-99,-99,2,2,0,-99,2,0,1,1,-99,-99,1,6,-99,0,2,2,-99
5/14/2020,13,-99,1,1,-99,1,1,-99,-99,1,0,2,-99,0,-99,1,-99,-99,0,1,0,-99,1,0,1,0,0,-99,1,5,-99,0,1,2,-99
5/14/2020,14,-99,1,0,-99,0,1,-99,-99,1,0,0,-99,0,-99,0,-99,-99,1,1,0,-99,1,0,1,1,0,-99,1,2,-99,0,0,1,-99
5/14/2020,15,-99,1,0,-99,1,1,-99,-99,1,0,1,-99,2,-99,1,-99,-99,1,1,0,-99,1,0,2,0,0,-99,1,1,-99,0,0,1,-99
5/14/2020,16,-99,0,0,-99,1,1,-99,-99,-99,0,1,-99,1,-99,1,-99,-99,1,1,0,-99,2,0,2,1,0,-99,1,1,-99,0,1,1,-99
5/14/2020,17,-99,1,0,-99,1,1,-99,-99,1,0,2,-99,1,-99,1,-99,-99,1,1,0,-99,1,0,2,1,0,-99,1,1,-99,0,1,2,-99
5/14/2020,18,-99,0,0,-99,1,1,-99,-99,1,0,1,-99,0,-99,1,-99,-99,1,1,0,-99,1,0,2,1,0,-99,1,1,-99,0,0,2,-99
5/14/2020,19,-99,0,0,-99,0,1,-99,-99,1,0,2,-99,0,-99,1,-99,-99,1,1,0,-99,1,0,1,0,0,-99,1,0,-99,0,0,1,-99
5/14/2020,20,-99,0,0,-99,0,1,-99,-99,1,0,3,-99,0,-99,1,-99,-99,0,1,0,-99,1,0,1,0,0,-99,1,1,-99,0,0,1,-99
5/14/2020,21,-99,0,0,-99,2,2,-99,-99,1,0,1,-99,0,-99,2,-99,-99,0,1,0,-99,0,0,1,1,0,-99,3,2,-99,0,0,1,-99
5/14/2020,22,-99,0,0,-99,1,2,-99,-99,1,0,2,-99,0,-99,4,-99,-99,1,1,0,-99,1,0,0,1,0,-99,2,1,-99,0,1,2,-99
5/14/2020,23,-99,0,0,-99,0,2,-99,-99,1,0,2,-99,1,-99,1,-99,-99,2,1,4,-99,1,0,1,1,0,-99,2,1,-99,0,0,1,-99
5/14/2020,24,-99,0,0,-99,0,1,-99,-99,0,1,2,-99,0,-99,1,-99,-99,1,1,0,-99,1,0,1,0,0,-99,2,0,-99,0,0,1,-99
5/15/2020,1,-99,0,0,-99,0,1,-99,-99,1,1,1,-99,0,-99,1,-99,-99,0,1,0,-99,1,0,0,1,0,-99,2,0,-99,2,0,1,-99
5/15/2020,2,-99,0,0,-99,1,2,-99,-99,0,1,1,-99,1,-99,1,-99,-99,1,20,0,-99,1,0,0,0,0,-99,2,1,-99,0,0,1,-99
5/15/2020,3,-99,0,0,-99,1,2,-99,-99,0,1,1,-99,0,-99,1,-99,-99,5,7,0,-99,1,0,0,1,0,-99,2,1,-99,0,0,1,-99
5/15/2020,4,-99,0,0,-99,14,2,-99,-99,0,5,1,-99,1,-99,2,-99,-99,5,3,0,-99,1,0,0,1,0,-99,2,4,-99,0,0,1,-99
5/15/2020,5,-99,0,5,-99,94,2,-99,-99,0,22,4,-99,1,-99,1,-99,-99,4,63,0,-99,1,0,1,1,2,-99,3,11,-99,0,0,2,-99
5/15/2020,6,-99,0,2,-99,65,3,-99,-99,1,64,27,-99,2,-99,6,-99,-99,46,42,1,-99,1,5,6,2,13,-99,6,31,-99,0,2,11,-99
5/15/2020,7,-99,1,16,-99,82,6,-99,-99,5,90,76,-99,22,-99,12,-99,-99,82,8,3,-99,22,18,35,23,20,-99,5,53,-99,3,36,67,-99
5/15/2020,8,-99,3,19,-99,69,15,-99,-99,6,70,54,-99,29,-99,15,-99,-99,59,7,14,-99,44,11,33,34,12,-99,14,98,-99,9,13,54,-99
5/15/2020,9,-99,4,4,-99,24,18,-99,-99,5,30,18,-99,24,-99,17,-99,-99,31,11,2,-99,16,11,15,9,3,-99,14,59,-99,20,6,13,-99
5/15/2020,10,-99,3,2,-99,10,14,-99,-99,2,6,9,-99,9,-99,7,-99,-99,12,9,1,-99,9,5,15,6,4,-99,5,30,-99,4,4,9,-99
5/15/2020,11,-99,2,2,-99,5,5,-99,-99,4,1,7,-99,4,-99,3,-99,-99,3,5,0,-99,5,2,2,4,4,-99,2,15,-99,1,1,5,-99
5/15/2020,12,-99,1,1,-99,2,2,-99,-99,1,0,3,-99,2,-99,1,-99,-99,2,2,0,-99,2,0,1,2,1,-99,1,5,-99,0,1,4,-99
5/15/2020,13,-99,1,0,-99,2,1,-99,-99,1,0,2,-99,1,-99,1,-99,-99,1,1,0,-99,1,0,1,1,0,-99,1,2,-99,0,1,1,-99
5/15/2020,14,-99,2,0,-99,1,2,-99,-99,1,1,2,-99,1,-99,1,-99,-99,1,1,0,-99,1,0,2,1,0,-99,1,2,-99,0,1,1,-99
5/15/2020,15,-99,2,0,-99,1,1,-99,-99,1,0,1,-99,1,-99,1,-99,-99,1,1,0,-99,1,0,2,2,0,-99,2,1,-99,0,0,1,-99
5/15/2020,16,-99,2,0,-99,1,1,-99,-99,2,1,2,-99,1,-99,1,-99,-99,1,1,0,-99,1,0,2,1,1,-99,1,1,-99,0,0,1,-99
5/15/2020,17,-99,1,0,-99,1,1,-99,-99,2,1,2,-99,1,-99,1,-99,-99,0,1,0,-99,1,0,2,1,0,-99,1,1,-99,0,0,1,-99
5/15/2020,18,-99,0,0,-99,0,1,-99,-99,1,1,1,-99,1,-99,1,-99,-99,0,1,0,-99,1,0,2,1,0,-99,1,1,-99,0,0,2,-99
5/15/2020,19,-99,0,0,-99,0,1,-99,-99,-99,0,1,-99,0,-99,1,-99,-99,0,1,0,-99,1,0,2,1,0,-99,1,2,-99,0,0,1,-99
5/15/2020,20,-99,0,0,-99,0,1,-99,-99,2,1,3,-99,0,-99,1,-99,-99,1,1,0,-99,1,0,1,0,0,-99,1,1,-99,0,0,2,-99
5/15/2020,21,-99,0,1,-99,0,1,-99,-99,2,2,7,-99,2,-99,1,-99,-99,2,1,0,-99,1,0,2,1,0,-99,2,2,-99,0,0,2,-99
5/15/2020,22,-99,0,0,-99,0,1,-99,-99,1,1,12,-99,1,-99,1,-99,-99,2,1,0,-99,1,0,2,1,0,-99,2,4,-99,0,1,2,-99
5/15/2020,23,-99,0,1,-99,0,1,-99,-99,1,21,14,-99,0,-99,1,-99,-99,2,1,0,-99,1,0,1,1,0,-99,2,1,-99,0,1,2,-99
5/15/2020,24,-99,0,2,-99,0,2,-99,-99,0,44,6,-99,0,-99,0,-99,-99,1,1,0,-99,1,0,1,18,0,-99,2,1,-99,0,1,6,-99
5/16/2020,1,-99,0,4,-99,0,2,-99,-99,0,25,5,-99,0,-99,11,-99,-99,0,1,0,-99,1,0,1,7,0,-99,2,1,-99,0,3,13,-99
5/16/2020,2,-99,0,0,-99,1,2,-99,-99,0,21,2,-99,0,-99,7,-99,-99,2,1,0,-99,1,0,0,2,0,-99,2,7,-99,0,1,26,-99
5/16/2020,3,-99,0,1,-99,3,1,-99,-99,1,12,1,-99,1,-99,2,-99,-99,1,1,0,-99,1,0,2,1,0,-99,2,5,-99,0,0,16,-99
5/16/2020,4,-99,0,2,-99,6,1,-99,-99,0,32,3,-99,0,-99,2,-99,-99,1,1,0,-99,1,0,1,1,0,-99,2,3,-99,0,0,22,-99
5/16/2020,5,-99,0,7,-99,20,1,-99,-99,1,74,7,-99,1,-99,9,-99,-99,10,1,0,-99,1,0,3,2,0,-99,2,9,-99,0,1,21,-99
5/16/2020,6,-99,0,30,-99,74,2,-99,-99,1,120,32,-99,10,-99,7,-99,-99,52,4,2,-99,1,0,1,4,1,-99,2,30,-99,1,2,19,-99
5/16/2020,7,-99,3,53,-99,77,5,-99,-99,5,132,68,-99,7,-99,11,-99,-99,24,30,12,-99,5,0,32,17,3,-99,5,65,-99,14,37,49,-99
5/16/2020,8,-99,5,62,-99,45,17,-99,-99,5,137,61,-99,9,-99,15,-99,-99,19,30,20,-99,25,5,20,35,3,-99,9,77,-99,19,16,64,-99
5/16/2020,9,-99,2,38,-99,9,6,-99,-99,2,16,47,-99,11,-99,7,-99,-99,15,8,3,-99,16,1,14,17,2,-99,9,49,-99,4,6,37,-99
5/16/2020,10,-99,2,11,-99,5,3,-99,-99,2,5,9,-99,4,-99,5,-99,-99,4,2,0,-99,6,0,3,2,1,-99,3,9,-99,2,3,17,-99
5/16/2020,11,-99,1,6,-99,2,2,-99,-99,2,2,3,-99,2,-99,2,-99,-99,1,1,0,-99,2,0,3,2,1,-99,2,13,-99,0,1,4,-99
5/16/2020,12,-99,1,2,-99,2,1,-99,-99,2,1,3,-99,3,-99,2,-99,-99,1,1,0,-99,1,0,1,1,0,-99,1,6,-99,0,0,2,-99
5/16/2020,13,-99,1,1,-99,1,1,-99,-99,2,1,1,-99,3,-99,1,-99,-99,3,1,0,-99,1,0,1,1,0,-99,2,3,-99,0,0,2,-99
5/16/2020,14,-99,1,0,-99,1,1,-99,-99,1,0,1,-99,0,-99,1,-99,-99,2,1,0,-99,1,0,1,0,0,-99,1,3,-99,0,0,1,-99
5/16/2020,15,-99,1,0,-99,1,1,-99,-99,1,0,1,-99,0,-99,1,-99,-99,0,1,0,-99,1,0,1,1,0,-99,1,1,-99,0,0,1,-99
5/16/2020,16,-99,1,0,-99,1,1,-99,-99,2,0,1,-99,0,-99,1,-99,-99,1,1,0,-99,1,0,1,1,0,-99,1,1,-99,0,0,1,-99
5/16/2020,17,-99,2,0,-99,0,1,-99,-99,2,0,1,-99,1,-99,2,-99,-99,0,2,0,-99,1,0,1,1,0,-99,1,2,-99,0,0,1,-99
5/16/2020,18,-99,1,0,-99,0,1,-99,-99,1,0,1,-99,1,-99,1,-99,-99,0,1,0,-99,1,0,2,1,0,-99,1,1,-99,0,0,1,-99
5/16/2020,19,-99,1,0,-99,0,1,-99,-99,1,0,1,-99,1,-99,1,-99,-99,1,1,0,-99,1,0,2,1,0,-99,1,1,-99,0,0,1,-99
5/16/2020,20,-99,0,0,-99,0,1,-99,-99,1,0,7,-99,0,-99,1,-99,-99,2,0,0,-99,1,0,2,0,0,-99,1,1,-99,0,0,2,-99
5/16/2020,21,-99,0,0,-99,0,1,-99,-99,1,0,6,-99,0,-99,0,-99,-99,1,1,0,-99,2,0,4,1,0,-99,1,2,-99,0,1,2,-99
5/16/2020,22,-99,0,0,-99,0,1,-99,-99,1,1,5,-99,0,-99,1,-99,-99,1,1,0,-99,2,0,3,1,0,-99,2,1,-99,0,1,1,-99
5/16/2020,23,-99,0,0,-99,0,1,-99,-99,0,1,5,-99,0,-99,6,-99,-99,1,1,0,-99,1,0,2,2,0,-99,2,1,-99,0,0,5,-99
5/16/2020,24,-99,0,1,-99,0,2,-99,-99,1,1,2,-99,0,-99,2,-99,-99,1,1,0,-99,1,0,1,2,0,-99,1,3,-99,0,1,7,-99
5/17/2020,1,-99,0,0,-99,0,2,-99,-99,0,1,1,-99,0,-99,2,-99,-99,1,0,0,-99,1,0,0,0,0,-99,2,5,-99,0,1,4,-99
5/17/2020,2,-99,0,0,-99,0,2,-99,-99,0,6,1,-99,0,-99,2,-99,-99,0,0,0,-99,1,0,1,1,0,-99,1,10,-99,0,1,6,-99
5/17/2020,3,-99,0,0,-99,0,1,-99,-99,0,26,1,-99,0,-99,1,-99,-99,0,0,0,-99,3,0,1,3,0,-99,2,6,-99,2,1,3,-99
5/17/2020,4,-99,0,0,-99,1,1,-99,-99,0,19,1,-99,12,-99,1,-99,-99,2,1,0,-99,1,0,2,7,0,-99,1,1,-99,2,1,1,-99
5/17/2020,5,-99,0,0,-99,1,1,-99,-99,1,9,2,-99,9,-99,3,-99,-99,17,5,0,-99,6,0,6,3,0,-99,1,0,-99,0,2,1,-99
5/17/2020,6,-99,0,0,-99,7,1,-99,-99,1,10,5,-99,4,-99,9,-99,-99,28,12,1,-99,5,0,5,12,1,-99,13,2,-99,1,2,2,-99
5/17/2020,7,-99,0,1,-99,27,3,-99,-99,1,18,17,-99,-99,-99,18,-99,-99,73,37,4,-99,6,0,19,29,6,-99,16,9,-99,5,23,5,-99
5/17/2020,8,-99,2,3,-99,16,6,-99,-99,2,21,39,-99,28,-99,23,-99,-99,21,8,34,-99,11,4,41,39,9,-99,30,17,-99,30,49,14,-99
5/17/2020,9,-99,3,2,-99,11,8,-99,-99,2,7,6,-99,16,-99,7,-99,-99,13,9,2,-99,11,6,14,9,3,-99,10,14,-99,18,17,9,-99
5/17/2020,10,-99,3,1,-99,3,3,-99,-99,2,2,3,-99,6,-99,5,-99,-99,6,3,0,-99,5,1,5,4,1,-99,5,3,-99,7,5,4,-99
5/17/2020,11,-99,1,0,-99,2,3,-99,-99,2,1,2,-99,4,-99,2,-99,-99,3,3,0,-99,2,1,2,2,1,-99,3,3,-99,2,3,1,-99
5/17/2020,12,-99,1,0,-99,1,2,-99,-99,1,0,1,-99,1,-99,1,-99,-99,1,1,0,-99,1,0,1,1,0,-99,2,5,-99,0,1,1,-99
5/17/2020,13,-99,1,0,-99,1,2,-99,-99,1,1,2,-99,1,-99,0,-99,-99,1,1,0,-99,1,0,1,1,0,-99,2,3,-99,0,0,1,-99
5/17/2020,14,-99,0,0,-99,0,1,-99,-99,0,0,0,-99,2,-99,1,-99,-99,1,1,0,-99,1,0,1,0,0,-99,1,1,-99,0,0,1,-99
5/17/2020,15,-99,-99,0,-99,1,1,-99,-99,1,0,1,-99,2,-99,1,-99,-99,1,1,0,-99,1,0,1,0,0,-99,1,6,-99,0,0,1,-99
5/17/2020,16,-99,0,0,-99,2,1,-99,-99,1,0,1,-99,1,-99,0,-99,-99,1,1,0,-99,1,0,0,1,0,-99,1,2,-99,0,0,1,-99
5/17/2020,17,-99,0,0,-99,1,1,-99,-99,1,0,0,-99,8,-99,0,-99,-99,0,1,0,-99,1,0,1,1,0,-99,1,2,-99,0,0,1,-99
5/17/2020,18,-99,0,0,-99,0,1,-99,-99,1,0,0,-99,0,-99,0,-99,-99,0,1,0,-99,1,0,1,0,0,-99,1,2,-99,0,0,1,-99
5/17/2020,19,-99,0,0,-99,0,1,-99,-99,0,0,0,-99,0,-99,1,-99,-99,0,1,0,-99,1,0,1,1,0,-99,1,3,-99,0,0,1,-99
5/17/2020,20,-99,0,0,-99,1,1,-99,-99,1,1,1,-99,0,-99,1,-99,-99,0,1,0,-99,0,0,0,1,0,-99,1,2,-99,0,0,1,-99
5/17/2020,21,-99,0,0,-99,1,1,-99,-99,2,0,1,-99,0,-99,1,-99,-99,0,1,0,-99,0,0,0,1,0,-99,1,2,-99,0,0,1,-99
5/17/2020,22,-99,0,0,-99,0,1,-99,-99,1,0,0,-99,0,-99,1,-99,-99,0,1,0,-99,1,0,0,1,0,-99,1,0,-99,0,0,1,-99
5/17/2020,23,-99,0,0,-99,1,1,-99,-99,1,0,1,-99,0,-99,1,-99,-99,0,1,0,-99,1,0,1,0,0,-99,-99,0,-99,0,0,1,-99
5/17/2020,24,-99,0,0,-99,0,1,-99,-99,0,0,0,-99,0,-99,1,-99,-99,0,1,0,-99,0,0,0,0,0,-99,1,0,-99,0,0,1,-99
5/18/2020,1,-99,0,0,-99,0,1,-99,-99,1,0,0,-99,0,-99,0,-99,-99,0,1,0,-99,0,0,0,0,0,-99,1,0,-99,0,0,1,-99
5/18/2020,2,-99,0,0,-99,0,1,-99,-99,0,0,0,-99,0,-99,0,-99,-99,0,1,0,-99,0,0,0,0,0,-99,1,0,-99,0,0,0,-99
5/18/2020,3,-99,0,0,-99,0,1,-99,-99,0,0,0,-99,2,-99,0,-99,-99,0,1,0,-99,0,0,0,0,0,-99,1,0,-99,0,0,0,-99
5/18/2020,4,-99,0,0,-99,1,1,-99,-99,0,0,1,-99,9,-99,0,-99,-99,1,3,0,-99,1,0,0,0,0,-99,1,0,-99,0,0,0,-99
5/18/2020,5,-99,0,0,-99,1,2,-99,-99,0,1,3,-99,6,-99,0,-99,-99,4,3,1,-99,1,0,1,0,1,-99,1,1,-99,0,1,1,-99
5/18/2020,6,-99,0,2,-99,2,2,-99,-99,3,10,10,-99,8,-99,1,-99,-99,10,7,36,-99,2,0,2,12,8,-99,7,5,-99,2,3,1,-99
5/18/2020,7,-99,6,22,-99,21,4,-99,-99,26,25,46,-99,4,-99,3,-99,-99,22,11,27,-99,8,1,3,17,7,-99,13,21,-99,15,8,8,-99
5/18/2020,8,-99,2,16,-99,9,16,-99,-99,12,15,38,-99,4,-99,10,-99,-99,8,16,22,-99,11,2,5,15,5,-99,5,15,-99,10,12,19,-99
5/18/2020,9,-99,3,7,-99,12,6,-99,-99,6,6,12,-99,6,-99,6,-99,-99,11,9,3,-99,12,2,5,10,2,-99,5,18,-99,3,4,24,-99
5/18/2020,10,-99,3,4,-99,11,6,-99,-99,5,4,13,-99,8,-99,5,-99,-99,12,6,2,-99,10,2,6,7,3,-99,3,18,-99,2,3,12,-99
5/18/2020,11,-99,2,2,-99,6,3,-99,-99,4,2,5,-99,7,-99,3,-99,-99,6,4,0,-99,7,1,4,3,3,-99,2,19,-99,1,3,6,-99
5/18/2020,12,-99,1,1,-99,3,2,-99,-99,2,1,4,-99,3,-99,2,-99,-99,2,3,0,-99,2,0,1,1,1,-99,2,13,-99,0,2,3,-99
5/18/2020,13,-99,1,1,-99,2,2,-99,-99,1,0,2,-99,3,-99,1,-99,-99,1,2,0,-99,1,0,1,1,0,-99,2,7,-99,0,1,1,-99
5/18/2020,14,-99,1,0,-99,1,2,-99,-99,2,1,2,-99,1,-99,1,-99,-99,2,1,0,-99,1,0,1,0,0,-99,1,4,-99,0,0,1,-99
