FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
3/27/2020,13,-99,9,20,10,16,15,-99,-99,24,19,30,5,7,15,-99,12,12,-99,12,23,-99,1,7,17,4,10,24,-99,1,22,-99,7,6,13,-99
3/27/2020,14,-99,4,11,5,7,4,-99,-99,5,14,15,5,6,18,-99,8,6,-99,13,10,-99,2,7,4,7,9,4,-99,2,11,-99,4,5,9,-99
3/27/2020,15,-99,8,9,6,7,4,-99,-99,4,11,9,6,6,8,-99,12,6,-99,10,8,-99,4,9,3,10,11,4,-99,3,9,-99,5,6,6,-99
3/27/2020,16,-99,10,9,5,6,5,-99,-99,3,10,10,7,6,8,-99,9,12,-99,15,10,-99,6,13,4,15,17,4,-99,7,10,-99,5,7,8,-99
3/27/2020,17,-99,6,9,6,8,5,-99,-99,5,10,11,9,7,9,-99,11,16,-99,14,12,-99,13,13,4,10,22,5,-99,7,11,-99,6,7,13,-99
3/27/2020,18,-99,8,11,7,10,5,-99,-99,8,16,15,10,9,10,-99,11,15,-99,17,16,-99,7,14,4,9,18,6,-99,7,12,-99,7,9,13,-99
3/27/2020,19,-99,7,14,10,11,6,-99,-99,21,21,17,15,11,14,-99,15,16,-99,19,21,-99,13,14,7,13,19,9,-99,5,21,-99,8,12,18,-99
3/27/2020,20,-99,7,17,13,18,9,-99,-99,20,28,22,24,18,16,-99,21,27,-99,23,28,-99,5,19,9,21,33,16,-99,7,32,-99,10,23,20,-99
3/27/2020,21,-99,7,22,28,37,16,-99,-99,16,29,32,32,22,28,-99,29,35,-99,30,45,-99,4,41,17,27,39,32,-99,6,34,-99,10,27,22,-99
3/27/2020,22,-99,10,28,34,43,27,-99,-99,19,30,38,47,44,31,-99,33,43,-99,41,30,-99,5,41,29,23,45,27,-99,13,34,-99,15,37,39,-99
3/27/2020,23,-99,26,13,33,38,39,-99,-99,11,13,24,44,46,38,-99,49,43,-99,47,23,-99,9,20,35,21,40,19,-99,22,31,-99,25,38,31,-99
3/27/2020,24,-99,24,23,37,40,33,-99,-99,6,38,31,28,31,31,-99,47,34,-99,44,41,-99,17,21,19,9,17,15,-99,19,42,-99,26,43,38,-99
3/28/2020,1,-99,12,28,37,39,18,-99,-99,6,36,32,13,12,40,-99,41,19,-99,38,25,-99,21,18,12,7,18,12,-99,22,40,-99,20,31,34,-99
3/28/2020,2,-99,10,28,30,27,19,-99,-99,5,29,18,18,13,29,-99,29,12,-99,35,26,-99,18,13,11,8,19,17,-99,18,37,-99,16,17,36,-99
3/28/2020,3,-99,11,25,17,28,27,-99,-99,7,28,17,10,15,20,-99,24,20,-99,31,38,-99,22,13,11,9,20,19,-99,11,25,-99,15,17,34,-99
3/28/2020,4,-99,13,25,17,33,30,-99,-99,6,27,21,18,15,18,-99,19,22,-99,22,29,-99,22,16,14,13,17,18,-99,14,25,-99,13,20,32,-99
3/28/2020,5,-99,11,27,18,32,28,-99,-99,6,26,24,20,18,19,-99,19,21,-99,21,30,-99,20,19,21,17,18,24,-99,16,32,-99,13,21,31,-99
3/28/2020,6,-99,12,27,18,33,27,-99,-99,10,25,27,23,22,20,-99,22,24,-99,29,31,-99,13,27,24,29,27,26,-99,17,32,-99,15,21,28,-99
3/28/2020,7,-99,15,28,21,38,25,-99,-99,35,24,30,27,26,22,-99,25,33,-99,28,34,-99,12,28,26,28,29,34,-99,17,33,-99,23,29,30,-99
3/28/2020,8,-99,22,29,24,46,26,-99,-99,40,27,30,27,26,23,-99,28,33,-99,29,40,-99,10,30,25,34,30,28,-99,20,37,-99,28,30,34,-99
3/28/2020,9,-99,21,31,27,58,37,-99,-99,13,36,44,28,36,25,-99,27,33,-99,46,43,-99,8,45,27,49,28,17,-99,23,38,-99,24,34,42,-99
3/28/2020,10,-99,20,23,24,34,25,-99,-99,11,53,46,30,31,27,-99,46,33,-99,45,32,-99,5,43,31,46,35,14,-99,14,40,-99,24,27,51,-99
3/28/2020,11,-99,13,15,13,18,13,-99,-99,11,34,29,16,19,21,-99,29,17,-99,35,17,-99,3,25,12,22,23,12,-99,7,34,-99,12,19,22,-99
3/28/2020,12,-99,10,19,12,20,12,-99,-99,10,11,14,9,7,20,-99,22,13,-99,33,13,-99,3,18,9,17,13,9,-99,5,25,-99,12,18,10,-99
3/28/2020,13,-99,12,18,10,17,13,-99,-99,12,10,20,6,-99,17,-99,20,11,-99,18,19,-99,2,12,10,13,9,11,-99,5,18,-99,9,13,10,-99
3/28/2020,14,-99,9,15,6,12,9,-99,-99,11,10,19,5,6,13,-99,13,11,-99,12,14,-99,3,9,7,7,10,10,-99,2,15,-99,5,8,11,-99
3/28/2020,15,-99,8,10,6,11,6,-99,-99,6,10,15,4,4,11,-99,11,10,-99,9,11,-99,2,6,4,7,10,5,-99,3,13,-99,5,5,9,-99
3/28/2020,16,-99,7,9,5,6,5,-99,-99,4,11,11,5,4,6,-99,8,6,-99,10,11,-99,1,7,3,8,10,4,-99,3,14,-99,4,6,9,-99
3/28/2020,17,-99,8,10,5,5,5,-99,-99,4,11,10,6,5,7,-99,9,10,-99,12,10,-99,1,8,3,8,12,4,-99,3,8,-99,6,6,9,-99
3/28/2020,18,-99,8,10,5,5,5,-99,-99,5,12,10,7,7,8,-99,9,10,-99,11,14,-99,2,9,4,6,13,5,-99,4,8,-99,5,7,11,-99
3/28/2020,19,-99,7,14,6,8,5,-99,-99,12,12,17,13,10,11,-99,13,12,-99,14,19,-99,2,13,5,12,18,8,-99,5,11,-99,7,12,14,-99
3/28/2020,20,-99,7,15,14,13,8,-99,-99,25,10,20,15,15,15,-99,22,15,-99,25,26,-99,3,20,10,14,18,16,-99,7,20,-99,13,23,10,-99
3/28/2020,21,-99,15,13,16,18,22,-99,-99,13,10,10,11,12,16,-99,29,10,-99,23,18,-99,4,15,24,25,19,15,-99,12,33,-99,21,20,10,-99
3/28/2020,22,-99,16,13,15,16,19,-99,-99,12,9,10,11,15,14,-99,21,12,-99,21,16,-99,8,16,14,27,16,9,-99,15,25,-99,26,15,9,-99
3/28/2020,23,-99,11,13,12,19,14,-99,-99,9,14,9,10,15,13,-99,20,12,-99,18,17,-99,10,15,11,17,13,8,-99,19,20,-99,15,15,12,-99
3/28/2020,24,-99,10,12,17,27,12,-99,-99,9,11,9,11,14,15,-99,14,18,-99,16,14,-99,9,15,11,17,12,9,-99,16,19,-99,14,11,12,-99
3/29/2020,1,-99,9,10,11,26,11,-99,-99,9,10,6,13,13,16,-99,18,15,-99,-99,11,-99,8,13,10,19,13,9,-99,10,18,-99,13,15,8,-99
3/29/2020,2,-99,7,9,9,21,9,-99,-99,6,10,4,11,8,14,-99,17,11,-99,-99,9,-99,8,15,8,13,11,10,-99,8,15,-99,10,25,8,-99
3/29/2020,3,-99,6,10,7,15,8,-99,-99,5,14,5,8,17,12,-99,15,9,-99,-99,7,-99,7,20,7,22,8,8,-99,6,14,-99,7,26,7,-99
3/29/2020,4,-99,6,9,8,12,8,-99,-99,5,24,7,9,10,11,-99,16,7,-99,-99,9,-99,5,16,7,24,7,10,-99,5,15,-99,8,28,11,-99
3/29/2020,5,-99,5,8,8,11,9,-99,-99,8,28,10,15,11,15,-99,15,10,-99,-99,10,-99,4,13,8,20,7,10,-99,8,14,-99,16,29,11,-99
3/29/2020,6,-99,5,8,9,12,9,-99,-99,14,28,11,17,19,21,-99,14,14,-99,-99,10,-99,4,14,7,16,10,10,-99,13,16,-99,21,34,13,-99
3/29/2020,7,-99,6,12,10,19,13,-99,-99,29,22,14,17,25,22,-99,16,19,-99,-99,13,-99,5,18,8,22,21,22,-99,14,25,-99,26,27,18,-99
3/29/2020,8,-99,11,14,12,24,14,-99,-99,10,24,18,18,21,26,-99,19,20,-99,-99,11,-99,5,-99,12,24,15,18,-99,24,22,-99,23,29,17,-99
3/29/2020,9,-99,9,12,16,22,10,-99,-99,5,24,10,19,22,22,-99,22,14,-99,-99,13,-99,6,17,7,17,12,5,-99,18,17,-99,23,22,13,-99
3/29/2020,10,-99,7,8,9,15,11,-99,-99,6,6,8,13,21,19,-99,22,12,-99,-99,12,-99,6,16,9,19,13,7,-99,11,20,-99,18,24,7,-99
3/29/2020,11,-99,8,12,9,15,11,-99,-99,7,5,9,12,14,19,-99,21,11,-99,-99,13,-99,5,18,10,18,13,7,-99,13,21,-99,17,28,6,-99
3/29/2020,12,-99,9,9,9,13,11,-99,-99,8,4,11,6,7,18,-99,18,9,-99,-99,15,-99,5,14,10,18,10,8,-99,12,18,-99,17,21,6,-99
3/29/2020,13,-99,11,9,7,10,12,-99,-99,9,4,12,5,4,15,-99,18,8,-99,-99,13,-99,3,13,9,15,10,10,-99,9,17,-99,13,16,5,-99
3/29/2020,14,-99,11,9,4,8,12,-99,-99,9,4,10,4,4,12,-99,14,7,-99,-99,12,-99,-99,11,10,16,9,10,-99,6,15,-99,9,12,5,-99
3/29/2020,15,-99,9,10,4,9,9,-99,-99,9,5,10,4,3,11,-99,12,7,-99,-99,12,-99,-99,11,8,8,10,9,-99,3,11,-99,6,9,7,-99
3/29/2020,16,-99,7,8,4,8,8,-99,-99,7,7,11,4,4,10,-99,9,9,-99,-99,11,-99,-99,6,6,6,10,7,-99,3,11,-99,4,5,8,-99
3/29/2020,17,-99,6,8,4,5,5,-99,-99,5,6,10,4,4,7,-99,8,7,-99,-99,11,-99,-99,6,4,6,9,5,-99,3,14,-99,5,4,8,-99
3/29/2020,18,-99,4,8,4,6,4,-99,-99,5,4,8,5,5,9,-99,10,9,-99,-99,11,-99,-99,7,4,6,10,5,-99,3,15,-99,6,6,4,-99
3/29/2020,19,-99,6,8,6,9,6,-99,-99,7,6,7,10,8,11,-99,11,15,-99,-99,13,-99,-99,10,7,8,11,8,-99,4,19,-99,6,9,5,-99
3/29/2020,20,-99,12,10,10,8,11,-99,-99,8,7,7,14,12,10,-99,18,16,-99,-99,14,-99,-99,20,10,16,13,9,-99,5,12,-99,11,18,6,-99
3/29/2020,21,-99,11,10,9,9,10,-99,-99,8,7,6,11,14,11,-99,12,16,-99,-99,11,-99,-99,16,9,20,12,8,-99,11,14,-99,10,15,7,-99
3/29/2020,22,-99,12,14,10,10,9,-99,-99,8,9,11,11,11,11,-99,12,16,-99,-99,12,-99,-99,14,9,16,13,10,-99,9,17,-99,10,14,7,-99
3/29/2020,23,-99,12,16,10,15,11,-99,-99,12,10,11,12,10,13,-99,16,11,-99,-99,13,-99,-99,15,10,16,11,10,-99,9,16,-99,11,17,8,-99
3/29/2020,24,-99,12,14,8,13,9,-99,-99,13,18,11,12,15,11,-99,15,10,-99,-99,13,-99,-99,18,10,18,9,13,-99,12,17,-99,9,18,12,-99
3/30/2020,1,-99,13,15,8,12,7,-99,-99,11,17,9,14,12,12,-99,15,10,-99,-99,13,-99,-99,20,8,19,8,13,-99,11,14,-99,9,18,13,-99
3/30/2020,2,-99,10,13,10,13,9,-99,-99,11,13,8,9,12,14,-99,18,11,-99,-99,10,-99,-99,12,8,18,7,11,-99,10,15,-99,11,21,12,-99
3/30/2020,3,-99,9,9,8,12,8,-99,-99,9,16,6,12,11,11,-99,15,10,-99,-99,10,-99,-99,13,9,16,12,12,-99,11,19,-99,10,20,13,-99
3/30/2020,4,-99,8,9,8,20,9,-99,-99,14,21,6,15,16,13,-99,14,12,-99,-99,14,-99,-99,13,9,16,16,11,-99,9,24,-99,14,20,11,-99
3/30/2020,5,-99,8,7,10,24,13,-99,-99,20,17,6,16,17,17,-99,15,18,-99,-99,22,-99,-99,16,8,20,21,10,-99,12,24,-99,20,23,12,-99
3/30/2020,6,-99,6,10,11,22,11,-99,-99,36,16,15,18,27,17,-99,17,27,-99,-99,29,-99,-99,22,7,21,23,19,-99,19,24,-99,24,24,25,-99
3/30/2020,7,-99,7,23,21,25,16,-99,-99,43,16,22,23,30,17,-99,26,28,-99,-99,31,-99,-99,25,13,24,24,33,-99,-99,30,-99,25,31,27,-99
3/30/2020,8,-99,18,25,25,33,26,-99,-99,35,17,26,24,23,22,-99,27,26,-99,-99,29,-99,-99,27,15,19,25,29,-99,20,30,-99,23,26,27,-99
3/30/2020,9,-99,11,17,24,33,23,-99,-99,24,33,32,25,27,26,-99,25,26,-99,-99,26,-99,-99,28,16,18,22,14,-99,14,26,-99,22,23,22,-99
3/30/2020,10,-99,21,22,17,42,16,-99,-99,19,23,35,31,25,25,-99,34,25,-99,-99,26,-99,-99,26,19,19,24,15,-99,9,30,-99,16,17,19,-99
3/30/2020,11,-99,16,42,16,39,15,-99,-99,16,18,37,26,24,26,-99,25,24,-99,-99,25,-99,-99,20,14,23,22,19,-99,8,50,-99,10,14,19,-99
3/30/2020,12,-99,9,38,13,23,12,-99,-99,12,13,24,15,12,22,-99,24,25,-99,-99,20,-99,-99,16,10,16,14,13,-99,6,43,-99,11,21,13,-99
3/30/2020,13,-99,9,12,13,17,12,-99,-99,11,7,26,6,7,18,-99,21,15,-99,-99,16,-99,2,14,10,13,12,12,-99,8,35,-99,14,18,7,-99
3/30/2020,14,-99,10,10,8,14,12,-99,-99,11,5,19,6,6,14,-99,14,13,-99,-99,15,-99,3,11,11,11,11,11,-99,10,19,-99,14,15,6,-99
3/30/2020,15,-99,12,9,6,12,11,-99,-99,11,4,16,4,5,16,-99,12,15,-99,-99,16,-99,3,11,10,10,10,10,-99,11,17,-99,12,13,5,-99
3/30/2020,16,-99,11,9,7,14,10,-99,-99,11,4,15,5,8,18,-99,11,13,-99,-99,16,-99,3,11,8,10,9,9,-99,9,19,-99,11,16,5,-99
3/30/2020,17,-99,11,8,7,9,11,-99,-99,10,4,10,5,8,19,-99,14,11,-99,-99,15,-99,3,13,8,11,7,9,-99,10,17,-99,11,17,5,-99
3/30/2020,18,-99,14,10,6,16,13,-99,-99,10,9,15,7,11,18,-99,16,16,-99,-99,15,-99,3,15,12,10,9,10,-99,9,19,-99,13,21,6,-99
3/30/2020,19,-99,17,19,12,22,13,-99,-99,13,18,24,12,19,21,-99,24,23,-99,-99,29,-99,3,16,16,9,17,14,-99,7,26,-99,12,15,10,-99
3/30/2020,20,-99,10,20,19,28,22,-99,-99,11,14,27,15,15,25,-99,27,18,-99,-99,26,-99,3,17,20,16,20,17,-99,9,26,-99,12,15,13,-99
3/30/2020,21,-99,25,21,16,21,20,-99,-99,11,14,22,11,13,22,-99,29,27,-99,-99,32,-99,3,19,18,22,17,12,-99,11,30,-99,12,26,12,-99
3/30/2020,22,-99,20,-99,20,24,22,-99,-99,12,20,14,16,26,18,-99,30,19,-99,-99,24,-99,3,15,21,21,23,17,-99,31,19,-99,24,32,13,-99
3/30/2020,23,-99,19,16,20,23,19,-99,-99,15,19,10,24,25,21,-99,28,31,-99,-99,20,-99,3,29,16,17,28,14,-99,30,28,-99,30,29,17,-99
3/30/2020,24,-99,12,18,18,25,15,-99,-99,14,17,10,16,25,21,-99,30,28,-99,-99,16,-99,12,21,15,30,23,19,-99,21,30,-99,31,32,17,-99
3/31/2020,1,-99,10,21,18,28,13,-99,-99,13,20,13,19,32,25,-99,27,24,-99,-99,15,-99,13,20,13,30,19,15,-99,22,29,-99,26,29,12,-99
3/31/2020,2,-99,6,12,16,28,13,-99,-99,12,28,9,19,31,21,-99,30,15,-99,-99,13,-99,10,23,11,27,15,17,-99,22,26,-99,29,30,11,-99
3/31/2020,3,-99,5,7,13,18,11,-99,-99,8,26,10,23,31,19,-99,22,23,-99,-99,15,-99,8,17,7,28,14,14,-99,18,34,-99,32,32,18,-99
3/31/2020,4,-99,5,7,13,20,9,-99,-99,9,24,11,20,26,18,-99,35,32,-99,-99,22,-99,6,16,6,36,22,13,-99,18,22,-99,27,27,28,-99
3/31/2020,5,-99,7,12,20,28,10,-99,-99,37,26,10,25,28,19,-99,37,31,-99,-99,29,-99,7,16,5,31,25,15,-99,15,22,-99,24,31,32,-99
3/31/2020,6,-99,8,18,23,31,18,-99,-99,24,21,18,27,27,29,-99,38,35,-99,-99,39,-99,6,29,8,36,32,25,-99,15,29,-99,24,33,26,-99
3/31/2020,7,-99,13,25,34,35,26,-99,-99,45,22,28,28,32,36,-99,37,39,-99,-99,41,-99,9,32,14,35,31,41,-99,19,38,-99,28,37,28,-99
3/31/2020,8,-99,16,36,37,43,32,-99,-99,40,27,31,28,32,40,-99,39,38,-99,-99,42,-99,12,31,21,35,29,33,-99,21,35,-99,31,35,29,-99
3/31/2020,9,-99,21,29,31,36,31,-99,-99,15,31,37,26,36,41,-99,38,39,-99,-99,44,-99,10,29,35,35,27,22,-99,18,49,-99,31,36,24,-99
3/31/2020,10,-99,22,12,28,37,24,-99,-99,9,26,30,28,42,42,-99,38,30,-99,-99,33,-99,10,31,27,35,33,13,-99,15,35,-99,23,35,13,-99
3/31/2020,11,-99,18,24,27,16,23,-99,-99,10,16,19,33,43,36,-99,40,23,-99,-99,25,-99,9,28,25,29,20,11,-99,16,33,-99,26,35,12,-99
3/31/2020,12,-99,15,15,18,17,17,-99,-99,12,8,17,14,20,18,-99,29,15,-99,-99,16,-99,7,24,14,23,13,13,-99,18,17,-99,25,31,6,-99
3/31/2020,13,-99,14,7,14,13,15,-99,-99,14,7,12,7,7,17,-99,19,9,-99,-99,17,-99,10,12,13,13,11,13,-99,18,14,-99,17,17,3,-99
3/31/2020,14,-99,12,6,6,10,10,-99,-99,9,5,8,5,6,7,-99,10,10,-99,-99,9,-99,6,8,10,8,8,8,-99,8,10,-99,8,10,4,-99
3/31/2020,15,-99,9,6,6,9,7,-99,-99,7,4,8,4,6,12,-99,9,9,-99,-99,10,-99,3,7,6,8,6,6,-99,6,10,-99,6,10,3,-99
3/31/2020,16,-99,9,6,5,10,7,-99,-99,7,5,7,3,8,8,-99,9,5,-99,-99,11,-99,3,7,7,7,7,6,-99,5,10,-99,7,9,3,-99
3/31/2020,17,-99,9,8,6,12,7,-99,-99,7,6,7,4,8,7,-99,10,5,-99,-99,10,-99,3,8,7,8,8,6,-99,5,11,-99,6,6,5,-99
3/31/2020,18,-99,9,9,8,12,9,-99,-99,7,8,11,5,8,9,-99,14,5,-99,-99,11,-99,4,8,9,10,10,8,-99,7,17,-99,8,9,5,-99
3/31/2020,19,-99,12,12,8,13,9,-99,-99,9,10,13,6,8,10,-99,15,7,-99,-99,15,-99,5,13,10,12,14,11,-99,9,20,-99,7,11,7,-99
3/31/2020,20,-99,12,15,10,12,10,-99,-99,11,10,15,9,13,13,-99,15,8,-99,-99,15,-99,8,15,11,16,16,12,-99,16,17,-99,10,14,9,-99
3/31/2020,21,-99,16,14,11,14,11,-99,-99,13,16,13,8,12,13,-99,15,9,-99,-99,14,-99,11,11,14,19,16,11,-99,17,25,-99,10,10,10,-99
3/31/2020,22,-99,16,12,14,21,13,-99,-99,12,13,10,10,15,16,-99,14,14,-99,-99,18,-99,9,10,13,13,12,12,-99,12,21,-99,11,10,9,-99
3/31/2020,23,-99,14,11,16,16,13,-99,-99,9,9,8,11,11,18,-99,17,24,-99,-99,14,-99,9,13,11,10,16,9,-99,12,18,-99,14,14,9,-99
3/31/2020,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/1/2020,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/1/2020,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/1/2020,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/1/2020,4,-99,11,6,8,17,7,-99,-99,6,16,7,9,10,-99,-99,13,18,-99,-99,15,-99,10,11,7,12,15,14,-99,10,17,-99,12,17,-99,-99
4/1/2020,5,-99,13,10,8,20,7,-99,-99,21,20,6,13,11,-99,-99,27,28,-99,-99,26,-99,9,13,7,14,19,13,-99,15,16,-99,13,15,15,-99
4/1/2020,6,-99,10,15,15,29,12,-99,-99,29,19,16,23,15,-99,-99,24,30,-99,-99,33,-99,9,14,9,30,26,25,-99,12,24,-99,20,22,23,-99
4/1/2020,7,-99,13,25,27,32,20,-99,-99,30,20,24,28,27,32,-99,33,30,-99,-99,35,-99,8,25,15,33,25,31,-99,15,34,-99,25,32,29,-99
4/1/2020,8,-99,16,27,29,32,23,-99,-99,25,21,29,25,29,33,-99,33,29,-99,-99,26,-99,7,23,19,33,26,29,-99,12,36,-99,23,26,24,-99
4/1/2020,9,-99,17,21,28,35,29,-99,-99,16,33,27,22,28,32,-99,31,28,-99,-99,33,-99,8,20,23,30,27,18,-99,22,42,-99,21,25,18,-99
4/1/2020,10,-99,17,23,26,36,22,-99,-99,18,34,34,14,21,28,-99,33,26,-99,-99,36,-99,8,25,23,21,19,23,-99,18,40,-99,15,26,14,-99
4/1/2020,11,-99,13,25,23,31,17,-99,-99,22,32,32,10,17,26,-99,26,23,-99,-99,35,-99,5,25,17,27,19,23,-99,5,45,-99,11,22,14,-99
4/1/2020,12,-99,12,28,18,26,18,-99,-99,21,18,22,9,12,23,-99,22,25,-99,-99,29,-99,3,20,17,25,20,22,-99,4,33,-99,18,21,9,-99
4/1/2020,13,-99,12,13,8,11,14,-99,-99,19,9,21,6,7,15,-99,21,21,-99,-99,18,-99,2,13,11,18,14,19,-99,3,24,-99,11,12,6,-99
4/1/2020,14,-99,10,10,7,9,8,-99,-99,11,8,19,3,5,12,-99,15,11,-99,-99,12,-99,2,11,9,14,13,12,-99,4,18,-99,8,10,5,-99
4/1/2020,15,-99,11,9,6,12,10,-99,-99,10,5,14,3,5,12,-99,14,8,-99,-99,10,-99,2,10,8,14,12,10,-99,4,17,-99,9,9,5,-99
4/1/2020,16,-99,12,10,5,10,10,-99,-99,11,6,14,3,5,12,-99,13,8,-99,-99,11,-99,2,10,9,14,9,9,-99,4,17,-99,12,10,5,-99
4/1/2020,17,-99,12,12,6,13,11,-99,-99,13,7,17,4,4,14,-99,15,11,-99,-99,15,-99,2,10,10,14,10,15,-99,5,16,-99,13,11,6,-99
4/1/2020,18,-99,10,14,11,12,9,-99,-99,14,8,18,6,6,16,-99,17,12,-99,-99,19,-99,3,14,8,12,15,12,-99,4,20,-99,10,12,8,-99
4/1/2020,19,-99,6,11,11,8,10,-99,-99,10,11,13,14,15,19,-99,19,21,-99,-99,16,-99,3,15,8,18,27,8,-99,4,22,-99,10,14,12,-99
4/1/2020,20,-99,6,11,16,11,10,-99,-99,12,12,14,13,16,20,-99,26,18,-99,-99,17,-99,3,14,9,13,16,9,-99,5,26,-99,11,15,13,-99
4/1/2020,21,-99,9,17,13,19,16,-99,-99,10,12,14,13,15,17,-99,21,20,-99,-99,16,-99,2,21,13,16,17,10,-99,6,25,-99,8,16,9,-99
4/1/2020,22,-99,14,17,13,36,12,-99,-99,14,19,22,17,13,22,-99,20,18,-99,-99,15,-99,3,24,12,14,20,10,-99,11,36,-99,10,24,12,-99
4/1/2020,23,-99,11,12,13,33,12,-99,-99,15,35,23,16,17,31,-99,30,21,-99,-99,18,-99,5,26,12,21,17,17,-99,14,25,-99,15,29,13,-99
4/1/2020,24,-99,20,12,16,22,15,-99,-99,17,18,18,20,27,22,-99,23,22,-99,-99,21,-99,7,21,17,26,15,16,-99,12,25,-99,15,28,14,-99
4/2/2020,1,-99,13,12,11,22,19,-99,-99,10,16,12,22,20,22,-99,26,14,-99,-99,16,-99,7,19,17,20,15,12,-99,10,31,-99,19,24,12,-99
4/2/2020,2,-99,14,6,11,28,20,-99,-99,9,19,10,22,14,18,-99,21,9,-99,-99,17,-99,7,18,10,16,9,11,-99,15,19,-99,18,26,15,-99
4/2/2020,3,-99,8,12,12,18,13,-99,-99,16,21,11,20,20,16,-99,19,23,-99,-99,23,-99,8,19,9,18,18,9,-99,15,18,-99,25,27,14,-99
4/2/2020,4,-99,7,11,16,17,17,-99,-99,15,23,12,24,22,13,-99,21,27,-99,-99,27,-99,6,17,8,19,22,12,-99,15,27,-99,20,36,24,-99
4/2/2020,5,-99,6,11,28,20,17,-99,-99,12,21,12,21,20,21,-99,26,28,-99,-99,18,-99,5,17,7,14,24,12,-99,16,20,-99,21,26,29,-99
4/2/2020,6,-99,11,22,27,31,15,-99,-99,11,20,20,24,20,30,-99,29,28,-99,-99,40,-99,5,29,8,15,27,27,-99,17,27,-99,21,28,29,-99
4/2/2020,7,-99,10,30,27,36,23,-99,-99,41,19,26,28,31,31,-99,32,31,-99,-99,39,-99,6,28,14,36,28,30,-99,17,37,-99,32,36,31,-99
4/2/2020,8,-99,14,25,29,34,26,-99,-99,23,23,31,29,35,38,-99,32,32,-99,-99,32,-99,8,28,22,35,30,34,-99,-99,39,-99,30,35,33,-99
4/2/2020,9,-99,14,30,38,-99,26,-99,-99,11,43,32,29,37,41,-99,39,38,-99,-99,26,-99,9,22,26,36,32,20,-99,20,44,-99,32,32,30,-99
4/2/2020,10,-99,18,11,25,-99,30,-99,-99,7,24,34,17,34,26,-99,43,24,-99,-99,22,-99,12,15,28,27,26,17,-99,22,34,-99,40,22,14,-99
4/2/2020,11,-99,22,6,20,-99,23,-99,-99,7,23,25,22,29,28,-99,34,16,-99,-99,17,-99,8,13,20,16,18,9,-99,16,17,-99,30,19,10,-99
4/2/2020,12,-99,17,5,16,-99,14,-99,-99,6,10,12,20,18,18,-99,22,11,-99,-99,15,-99,9,13,14,13,18,9,-99,15,14,-99,22,23,7,-99
4/2/2020,13,-99,12,7,9,13,13,-99,-99,7,6,13,12,14,13,-99,16,8,-99,-99,12,-99,5,13,12,12,13,7,-99,9,18,-99,18,20,6,-99
4/2/2020,14,-99,10,12,6,14,9,-99,-99,7,6,15,6,7,11,-99,13,8,-99,-99,12,-99,3,13,9,10,10,8,-99,9,16,-99,16,19,6,-99
4/2/2020,15,-99,10,8,6,18,9,-99,-99,8,6,15,4,5,11,-99,15,6,-99,-99,13,-99,2,11,7,9,9,-99,-99,8,18,-99,12,13,6,-99
4/2/2020,16,-99,13,10,7,14,11,-99,-99,12,6,15,5,6,14,-99,17,6,-99,-99,15,-99,3,9,10,11,8,-99,-99,7,19,-99,12,14,6,-99
4/2/2020,17,-99,10,10,11,15,15,-99,-99,18,8,29,7,9,15,-99,19,15,-99,-99,19,-99,3,12,11,15,14,14,-99,8,20,-99,11,17,9,-99
4/2/2020,18,-99,7,12,16,16,14,-99,-99,12,13,27,12,13,18,-99,18,19,-99,-99,17,-99,3,16,13,14,21,20,-99,8,24,-99,12,17,15,-99
4/2/2020,19,-99,6,13,13,12,14,-99,-99,10,13,20,12,15,17,-99,24,18,-99,-99,12,-99,3,16,8,12,16,12,-99,7,28,-99,15,17,14,-99
4/2/2020,20,-99,11,22,18,14,21,-99,-99,13,14,19,12,16,18,-99,23,25,-99,-99,16,-99,3,15,11,12,21,15,-99,9,35,-99,13,13,16,-99
4/2/2020,21,-99,11,18,9,21,12,-99,-99,14,21,23,9,13,15,-99,18,21,-99,-99,15,-99,-99,12,9,11,16,11,-99,7,23,-99,10,-99,15,-99
4/2/2020,22,-99,8,18,10,15,11,-99,-99,9,19,17,6,9,12,-99,17,15,-99,-99,14,-99,4,12,8,14,12,9,-99,7,22,-99,8,14,12,-99
