Fecha,promedioGas,Infectados,Defunciones,Hospitalizados,Acumulado,TIncidencia,Mortalidad,Letalidad,Poblacion,DensidadP,Cluster
5/11/2020,17.6875,155,29,61,1636,0.0008950318075484663,1.5865478251164746,177.26161369193153,1827868,16152.95,1
5/12/2020,20.0,169,36,65,1665,0.0009108972857996313,1.9695076449721756,216.21621621621625,1827868,16152.95,1
5/13/2020,17.523809523809526,184,29,66,1707,0.0009338748749909732,1.5865478251164746,169.88869361452842,1827868,16152.95,1
5/14/2020,18.083333333333336,145,31,43,1708,0.0009344219604479095,1.6959649165038175,181.49882903981262,1827868,16152.95,1
5/15/2020,16.8125,183,30,52,1792,0.0009803771388305939,1.641256370810146,167.41071428571428,1827868,16152.95,1
5/16/2020,14.854166666666664,123,22,52,1823,0.000997336787995632,1.2035880052607737,120.6801974766868,1827868,16152.95,1
5/17/2020,14.3125,67,38,39,1799,0.0009842067370291509,2.0789247363595185,211.22846025569763,1827868,16152.95,1
5/18/2020,12.760869565217392,217,41,46,1856,0.0010153906080745438,2.2430503734405334,220.9051724137931,1827868,16152.95,1
5/21/2020,20.833333333333336,188,34,43,2019,0.0011045655375552283,1.8600905535848324,168.4001981178801,1827868,16152.95,1
5/22/2020,20.33333333333333,166,28,46,1993,0.0010903413156748737,1.5318392794228028,140.49172102358253,1827868,16152.95,1
5/23/2020,20.7375,96,28,42,1976,0.0010810408629069496,1.5318392794228028,141.7004048582996,1827868,16152.95,1
5/24/2020,11.195652173913043,68,19,28,1971,0.001078305435622266,1.0394623681797592,96.39776763064434,1827868,16152.95,1
5/25/2020,13.904761904761903,162,32,53,1982,0.0010843233756485699,1.7506734621974889,161.45307769929366,1827868,16152.95,1
5/27/2020,20.678442028985508,159,26,47,1980,0.0010832292047346962,1.4224221880354597,131.31313131313132,1827868,16152.95,1
5/28/2020,19.166666666666664,142,32,44,1970,0.0010777583501653293,1.7506734621974889,162.43654822335026,1827868,16152.95,1
5/29/2020,16.270833333333332,150,26,46,1942,0.0010624399573711007,1.4224221880354597,133.88259526261587,1827868,16152.95,1
5/30/2020,11.0,103,23,40,1933,0.0010575161882586707,1.2582965509544453,118.9860320744956,1827868,16152.95,1
5/31/2020,11.809523809523812,94,26,44,1962,0.0010733816665098356,1.4224221880354597,132.51783893985728,1827868,16152.95,1
6/1/2020,16.791666666666668,169,29,45,1913,0.0010465744791199364,1.5865478251164746,151.59435441714584,1827868,16152.95,1
6/3/2020,8.833333333333334,147,28,30,1813,0.0009918659334262649,1.5318392794228028,154.44015444015443,1827868,16152.95,1
6/4/2020,11.375,144,22,31,1766,0.0009661529169502392,1.2035880052607737,124.5753114382786,1827868,16152.95,1
6/5/2020,13.02173913043478,153,20,42,1758,0.0009617762332947457,1.0941709138734308,113.76564277588169,1827868,16152.95,1
6/6/2020,11.904761904761903,86,19,32,1752,0.0009584937205531252,1.0394623681797592,108.44748858447487,1827868,16152.95,1
6/7/2020,6.875,66,16,34,1750,0.0009573995496392518,0.8753367310987444,91.42857142857143,1827868,16152.95,1
6/8/2020,9.312500000000002,155,23,37,1749,0.0009568524641823152,1.2582965509544453,131.50371640937678,1827868,16152.95,1
6/10/2020,15.9375,143,21,38,1734,0.0009486461823282645,1.148879459567102,121.10726643598616,1827868,16152.95,1
6/11/2020,9.97826086956522,126,25,32,1716,0.0009387986441034037,1.3677136423417884,145.68764568764567,1827868,16152.95,1
6/13/2020,10.375,60,20,30,1692,0.0009256685931369224,1.0941709138734308,118.20330969267141,1827868,16152.95,1
6/14/2020,11.25,54,22,31,1657,0.0009065206021441374,1.2035880052607737,132.77006638503318,1827868,16152.95,1
6/16/2020,14.895833333333332,175,22,30,1637,0.000895578893005403,1.2035880052607737,134.39218081857055,1827868,16152.95,1
6/17/2020,14.02173913043478,134,21,21,1619,0.0008857313547805421,1.148879459567102,129.70969734403957,1827868,16152.95,1
6/18/2020,13.33333333333333,145,20,42,1617,0.0008846371838666687,1.0941709138734308,123.68583797155226,1827868,16152.95,1
6/19/2020,14.083333333333336,111,19,32,1576,0.0008622066801322634,1.0394623681797592,120.55837563451776,1827868,16152.95,1
6/25/2020,11.8,103,14,24,1457,0.0007971035107567942,0.7659196397114014,96.08785175017158,1827868,16152.95,1
6/27/2020,17.47463768115942,48,16,23,1419,0.000776314263393199,0.8753367310987444,112.7554615926709,1827868,16152.95,1
7/4/2020,17.785326086956523,64,21,29,1459,0.0007981976816706678,1.148879459567102,143.9342015078821,1827868,16152.95,1
7/6/2020,19.036904761904765,138,18,31,1459,0.0007981976816706678,0.9847538224860876,123.37217272104179,1827868,16152.95,1
7/7/2020,14.166666666666664,119,14,23,1437,0.00078616180161806,0.7659196397114014,97.42519137091163,1827868,16152.95,1
7/25/2020,16.979166666666668,55,16,22,1648,0.0009015968330317068,0.8753367310987444,97.08737864077669,1827868,16152.95,1
