FECHA,PROMEDIO
5/5/2020,0.6557561486132915
5/6/2020,0.6420495033877917
5/7/2020,0.852172096908939
5/8/2020,0.6494565217391305
5/9/2020,0.7519163939412531
5/10/2020,0.6868161133917438
5/11/2020,0.5251152832674572
5/12/2020,0.6268715266426937
5/13/2020,0.6984402397936232
5/14/2020,0.7570534537925845
5/15/2020,0.7038749294184077
5/16/2020,0.6160714285714285
5/17/2020,0.716326530612245
5/18/2020,0.7926844269362971
5/19/2020,0.7039115646258504
5/20/2020,0.8754027926960257
5/21/2020,0.8532804755630842
5/22/2020,0.7651012328008128
5/23/2020,0.739068789397737
5/24/2020,0.5712666433490232
5/25/2020,0.6435105621195847
5/26/2020,0.735521965196335
5/27/2020,0.8867246788299422
5/28/2020,0.5987221443601365
5/29/2020,0.5126004947433519
5/30/2020,0.6180476281768515
5/31/2020,0.7531264057579847
6/1/2020,0.6666204083047822
6/2/2020,0.6039527025224964
6/3/2020,0.5593083387201033
6/4/2020,0.729609387614695
6/5/2020,0.8621457489878545
6/6/2020,0.866210371708492
6/7/2020,0.41369047619047616
6/8/2020,0.3313283208020051
6/9/2020,0.6513630866672998
6/10/2020,0.6374598962391974
6/11/2020,0.6345084549317959
6/12/2020,0.5074560087192772
6/13/2020,0.8595912859070756
6/14/2020,0.8299603174603174
6/15/2020,0.8484848484848484
6/16/2020,0.8866755633672927
6/17/2020,0.8742462665539588
6/18/2020,0.7625485625485624
6/19/2020,0.8320578231292517
6/20/2020,0.7718923933209647
6/21/2020,0.8171518607442977
6/22/2020,0.8986208236208236
6/23/2020,0.8387598899208806
6/24/2020,0.5284401479890202
6/25/2020,0.42410701215049046
6/26/2020,0.7604868561390301
6/27/2020,0.8617460317460318
6/28/2020,0.6950789122784008
6/29/2020,0.7668586373943516
6/30/2020,0.8146116780045352
7/1/2020,0.6641845473367213
7/2/2020,0.7442684009535921
7/3/2020,0.7622082538491207
7/4/2020,0.7446881627144785
7/5/2020,0.703656462585034
7/6/2020,0.731868131868132
7/7/2020,0.6601557862427427
7/8/2020,0.4051003344481605
7/9/2020,0.6565651260504203
7/10/2020,0.570624616256599
7/11/2020,0.5924211054645837
7/12/2020,0.7844787402140343
7/13/2020,0.6917860791312803
7/14/2020,0.7156699684704801
7/15/2020,0.6458717610891523
7/16/2020,0.7085968970256896
7/17/2020,0.5805943332030288
7/18/2020,0.7444514062935116
7/19/2020,0.8316689158794422
7/20/2020,0.8491423363603815
7/21/2020,0.8077169145170029
7/22/2020,0.7102810821298216
7/23/2020,0.8085240465103166
7/24/2020,0.7278242876097808
7/25/2020,0.7699214591663103
7/26/2020,0.6137775268210052
7/27/2020,0.5835452305131938
7/28/2020,0.5807891383978341
7/29/2020,0.6852711120933628
7/30/2020,0.8932793827590207
7/31/2020,0.7981149285497112
8/1/2020,0.9163764026464255
8/2/2020,1.0
8/3/2020,0.9654761904761905
8/4/2020,0.9367865336244783
8/5/2020,0.8670138888888889
8/6/2020,0.8376397567574038
8/7/2020,0.7274080086580086
8/8/2020,0.7013564498742364
8/9/2020,0.6136363636363638
8/10/2020,0.7667511394368062
8/11/2020,0.8148448773448774
8/12/2020,0.789182194616977
8/13/2020,0.7727536231884058
8/14/2020,0.9680672268907562
8/15/2020,0.9070028011204481
8/16/2020,0.9320523531049846
8/17/2020,0.8892230576441104
8/18/2020,0.8
8/19/2020,0.8765873015873014
8/20/2020,0.976923076923077
8/21/2020,0.9252272727272727
8/22/2020,0.8776886512180632
8/23/2020,0.888515406162465
8/24/2020,0.8957368718238283
8/25/2020,0.7765151515151515
8/26/2020,0.8591807402084082
8/27/2020,0.7677847998703613
8/28/2020,0.8844771828961552
8/29/2020,0.9136363636363637
8/30/2020,0.7231866867820563
8/31/2020,0.8355637116506681
9/1/2020,0.8869941652550349
9/2/2020,0.7857715915132183
9/3/2020,0.802671378329273
9/4/2020,0.7425951241740716
9/5/2020,0.7094861660079052
9/6/2020,0.6951581027667985
9/7/2020,0.7756916996047429
9/8/2020,0.8732364263781377
9/9/2020,0.8363636363636363
9/10/2020,0.9403684550743374
9/11/2020,0.8646033989933511
9/12/2020,0.9773391812865498
9/13/2020,0.8579545454545454
9/14/2020,0.8886104149262044
9/15/2020,0.9676767676767676
9/16/2020,0.9312675628465101
9/17/2020,0.8790085731262202
9/18/2020,0.8225829519450801
9/19/2020,0.7891750057510927
9/20/2020,0.8135212418300654
9/21/2020,0.9021739130434782
9/22/2020,0.9587823940765117
9/23/2020,0.9385136300897171
9/24/2020,0.9013257575757576
9/25/2020,0.9252079619726679
9/26/2020,0.8709315562372992
9/27/2020,0.8884782608695652
9/28/2020,0.8290467702232408
9/29/2020,0.8923976608187135
9/30/2020,1.0
10/1/2020,0.8404761904761905
10/2/2020,1.0
10/3/2020,1.0
10/4/2020,0.713510101010101
10/5/2020,0.9547367058951727
10/6/2020,0.8740740740740741
10/7/2020,1.0
10/9/2020,1.0
10/10/2020,0.9833333333333333
10/11/2020,0.9728109903381643
10/12/2020,0.9407694962042789
10/13/2020,0.986946386946387
10/14/2020,0.988002628587667
10/15/2020,0.9646990740740741
10/16/2020,0.8472222222222223
10/17/2020,0.7614478527235965
10/18/2020,0.9876543209876544
10/19/2020,0.9494949494949494
10/20/2020,1.0
10/21/2020,0.9934640522875817
10/22/2020,1.0
10/23/2020,0.6396694214876032
10/24/2020,0.7628965064475778
10/25/2020,0.8847435897435897
10/26/2020,1.0
10/27/2020,0.9607843137254903
10/28/2020,0.9841269841269842
10/29/2020,0.9040935672514621
10/30/2020,0.8586956521739131
10/31/2020,0.9166666666666666
11/1/2020,0.8397619047619049
11/2/2020,0.6250000000000001
11/3/2020,0.8347370766488413
11/4/2020,0.9285714285714286
11/5/2020,0.9333333333333332
11/6/2020,0.9411764705882353
11/7/2020,0.9176470588235294
11/8/2020,0.9769841269841271
11/9/2020,0.947889147889148
11/10/2020,0.9422657952069717
11/11/2020,0.9165784832451498
11/12/2020,0.8485164835164836
11/13/2020,0.9047619047619047
11/14/2020,0.9145833333333334
11/15/2020,0.7282526593633405
11/16/2020,0.6437896754102288
11/17/2020,0.6244588744588745
11/18/2020,0.7099567099567099
11/19/2020,0.8746542259066886
11/20/2020,1.0
11/21/2020,0.9333333333333333
11/22/2020,0.8156035141329259
11/23/2020,0.9894736842105264
11/24/2020,1.0
11/25/2020,0.9916666666666666
11/26/2020,0.9715335169880625
11/27/2020,0.9916666666666667
11/28/2020,1.0
11/29/2020,0.9682539682539681
11/30/2020,1.0
12/1/2020,0.870995670995671
12/2/2020,0.7765151515151516
12/3/2020,0.7489468864468862
12/4/2020,0.721064541519087
12/5/2020,0.5772530499803227
12/6/2020,0.6505979810587674
12/7/2020,1.0
12/8/2020,1.0
12/10/2020,1.0
12/11/2020,0.9430555555555555
12/12/2020,0.933794466403162
12/13/2020,0.8295454545454546
12/14/2020,0.8906771059881108
12/15/2020,0.7704630895420368
12/16/2020,0.8400318979266346
12/17/2020,0.8207581891792418
12/18/2020,0.8067391304347826
12/19/2020,0.7541547958214624
12/20/2020,0.8827160493827161
12/21/2020,1.0
12/22/2020,1.0
12/23/2020,0.9553571428571429
12/24/2020,0.8556660353535354
12/25/2020,1.0
12/26/2020,0.9121853546910755
12/27/2020,0.8908730158730159
12/28/2020,0.9400000000000001
12/29/2020,1.0
12/30/2020,0.9476584022038567
12/31/2020,0.7459815546772067
