FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
5/31/2020,24,-99,-99,-99,12,21,16,18,-99,-99,28,4,10,26,23,34,27,29,22,-99,28,16,15,-99,20,18,28,26,26,-99,31,23,-99,32,28,21,-99
6/1/2020,1,-99,-99,-99,14,17,11,11,-99,-99,25,5,11,31,25,20,22,24,22,-99,16,10,12,-99,14,12,20,27,18,-99,29,17,-99,21,20,20,-99
6/1/2020,2,-99,-99,-99,18,15,13,4,-99,-99,25,10,11,32,21,14,20,15,25,-99,16,14,8,-99,19,8,16,27,16,-99,27,19,-99,25,11,21,-99
6/1/2020,3,-99,-99,-99,17,15,18,8,-99,-99,29,9,14,27,18,13,22,10,20,-99,15,20,5,-99,20,12,14,24,15,-99,26,21,-99,18,5,21,-99
6/1/2020,4,-99,-99,-99,16,20,13,8,-99,-99,28,4,9,16,17,25,16,18,16,-99,14,15,2,-99,7,15,9,20,17,-99,16,21,-99,15,7,21,-99
6/1/2020,5,-99,-99,-99,5,15,7,18,-99,-99,16,3,6,5,10,15,10,9,11,-99,6,5,1,-99,11,11,7,14,9,-99,7,11,-99,16,6,26,-99
6/1/2020,6,-99,-99,-99,3,8,3,10,-99,-99,1,0,1,3,1,16,11,2,8,-99,2,5,1,-99,10,8,1,15,5,-99,5,11,-99,8,0,15,-99
6/1/2020,7,-99,-99,-99,3,2,4,0,-99,-99,2,1,1,4,12,2,14,1,8,-99,1,5,1,-99,11,0,8,13,3,-99,3,22,-99,2,3,9,-99
6/1/2020,8,-99,-99,-99,3,4,17,5,-99,-99,19,7,9,9,25,3,17,9,14,-99,4,11,7,-99,14,8,20,18,21,-99,7,16,-99,8,15,18,-99
6/1/2020,9,-99,-99,-99,20,15,23,21,-99,-99,32,28,24,29,33,17,20,12,20,-99,12,21,22,-99,25,25,28,23,35,-99,16,19,-99,11,24,26,-99
6/1/2020,10,-99,-99,-99,29,26,27,37,-99,-99,44,35,34,36,30,25,41,30,28,-99,21,37,40,-99,33,39,42,26,42,-99,21,22,-99,25,30,37,-99
6/1/2020,11,-99,-99,-99,37,40,41,48,-99,-99,54,45,36,49,45,45,48,37,38,-99,40,42,48,-99,44,47,49,41,56,-99,43,40,-99,45,42,50,-99
6/1/2020,12,-99,-99,-99,54,57,59,67,-99,-99,68,55,57,65,61,61,50,63,46,-99,55,60,54,-99,62,61,69,52,69,-99,61,50,-99,65,70,61,-99
6/1/2020,13,-99,-99,-99,61,-99,75,85,-99,-99,80,64,68,71,77,86,58,82,53,-99,80,79,58,-99,71,79,88,58,84,-99,92,61,-99,90,88,66,-99
6/1/2020,14,-99,-99,-99,62,-99,76,93,-99,-99,79,72,70,77,77,85,67,91,57,-99,81,84,59,-99,69,89,82,63,84,-99,105,59,-99,104,91,68,-99
6/1/2020,15,-99,-99,-99,67,-99,75,90,-99,-99,78,65,71,78,75,81,67,83,55,-99,75,77,58,-99,70,83,82,63,87,-99,81,67,-99,99,81,69,-99
6/1/2020,16,-99,-99,-99,59,-99,82,88,-99,-99,78,58,71,73,76,81,70,79,47,-99,72,84,58,-99,68,82,77,57,82,-99,77,65,-99,86,79,58,-99
6/1/2020,17,-99,-99,-99,56,-99,62,87,-99,-99,74,55,64,55,56,69,70,65,42,-99,55,74,52,-99,53,85,64,46,84,-99,71,53,-99,77,64,52,-99
6/1/2020,18,-99,-99,-99,48,-99,49,59,-99,-99,70,48,55,52,50,52,68,46,37,-99,46,53,51,-99,44,58,54,44,72,-99,58,41,-99,56,52,44,-99
6/1/2020,19,-99,-99,-99,37,-99,41,48,-99,-99,58,37,42,40,39,45,59,40,29,-99,40,46,33,-99,34,46,41,29,57,-99,46,34,-99,49,42,34,-99
6/1/2020,20,-99,-99,-99,29,-99,34,35,-99,-99,38,35,30,35,33,35,43,30,27,-99,32,36,31,-99,30,35,32,25,41,-99,33,30,-99,34,33,29,-99
6/1/2020,21,-99,-99,-99,26,-99,30,32,-99,-99,34,28,25,33,34,34,29,29,25,-99,31,32,30,-99,26,30,30,25,38,-99,29,25,-99,33,31,28,-99
6/1/2020,22,-99,-99,-99,24,-99,29,33,-99,-99,29,19,27,30,29,33,24,28,25,-99,29,27,32,-99,24,32,28,26,30,-99,26,17,-99,30,29,32,-99
6/1/2020,23,-99,-99,-99,27,-99,31,30,-99,-99,33,14,29,30,31,34,22,28,20,-99,28,26,31,-99,22,29,28,25,33,-99,24,25,-99,30,26,28,-99
6/1/2020,24,-99,-99,-99,24,-99,28,30,-99,-99,35,22,28,32,36,33,24,34,22,-99,35,29,27,-99,24,29,28,26,36,-99,23,26,-99,32,29,27,-99
6/2/2020,1,-99,-99,-99,22,-99,28,33,-99,-99,31,12,24,32,36,32,22,34,22,-99,35,26,27,-99,27,29,31,27,28,-99,27,24,-99,33,30,29,-99
6/2/2020,2,-99,-99,-99,21,-99,23,30,-99,-99,29,5,22,34,33,31,22,28,22,-99,25,21,23,-99,28,25,30,26,30,-99,28,17,-99,32,27,29,-99
6/2/2020,3,-99,-99,-99,18,-99,13,28,-99,-99,33,4,18,34,28,26,22,21,20,-99,18,21,19,-99,27,28,29,25,33,-99,28,21,-99,28,15,22,-99
6/2/2020,4,-99,-99,-99,16,-99,7,28,-99,-99,34,2,15,32,29,17,17,13,15,-99,15,17,11,-99,27,31,28,22,34,-99,19,19,-99,20,18,22,-99
6/2/2020,5,-99,-99,-99,9,-99,4,25,-99,-99,36,0,12,22,19,6,17,11,5,-99,10,6,1,-99,18,29,20,11,28,-99,19,13,-99,15,16,16,-99
6/2/2020,6,-99,-99,-99,3,-99,3,19,-99,-99,29,2,-99,4,9,4,11,4,1,-99,3,1,1,-99,10,23,9,3,9,-99,15,4,-99,13,3,3,-99
6/2/2020,7,-99,-99,-99,2,-99,3,6,-99,-99,21,3,1,6,5,3,5,3,2,-99,2,3,3,-99,-99,10,6,3,4,-99,11,4,-99,8,4,-99,-99
6/2/2020,8,-99,-99,-99,2,-99,12,10,-99,-99,17,11,11,14,6,8,13,8,10,-99,8,4,9,-99,-99,7,15,10,14,-99,18,12,-99,13,12,15,-99
6/2/2020,9,-99,-99,-99,14,-99,21,11,-99,-99,23,22,29,23,16,19,28,23,23,-99,19,19,25,-99,19,11,22,21,19,-99,22,17,-99,28,17,32,-99
6/2/2020,10,-99,-99,-99,32,-99,-99,32,-99,-99,39,34,34,36,32,25,41,31,32,-99,30,34,35,-99,34,34,36,33,34,-99,32,32,-99,38,35,43,-99
6/2/2020,11,-99,-99,-99,43,-99,-99,51,-99,-99,60,50,42,54,58,53,48,51,38,-99,50,49,46,-99,48,49,53,42,61,-99,52,39,-99,49,52,52,-99
6/2/2020,12,-99,-99,-99,52,-99,-99,69,-99,-99,73,50,57,64,72,69,61,76,46,-99,70,62,52,-99,62,64,69,51,72,-99,73,52,-99,77,82,55,-99
6/2/2020,13,-99,-99,-99,55,-99,-99,80,-99,-99,77,50,63,65,70,75,67,88,43,-99,77,77,51,-99,63,78,72,50,80,-99,84,56,-99,99,88,52,-99
6/2/2020,14,-99,-99,-99,51,-99,40,76,-99,-99,80,50,60,59,60,69,67,72,41,-99,63,73,53,-99,58,80,69,47,84,-99,74,52,-99,89,73,49,-99
6/2/2020,15,-99,-99,-99,50,-99,43,73,-99,-99,69,50,57,55,57,64,67,66,37,-99,55,67,49,-99,53,72,62,43,72,-99,68,49,-99,75,65,46,-99
6/2/2020,16,-99,-99,-99,50,-99,41,68,-99,-99,63,43,56,49,51,60,61,57,35,-99,50,60,47,-99,47,66,56,41,68,-99,63,48,-99,67,57,46,-99
6/2/2020,17,-99,-99,-99,41,-99,36,60,-99,-99,62,41,47,45,43,53,58,45,33,-99,43,55,41,-99,42,60,48,38,65,-99,48,40,-99,52,48,42,-99
6/2/2020,18,-99,-99,-99,34,-99,33,49,-99,-99,50,39,38,40,39,46,52,37,31,-99,38,44,36,-99,37,46,43,34,51,-99,35,34,-99,41,39,40,-99
6/2/2020,19,-99,-99,-99,28,-99,28,43,-99,-99,40,34,31,40,38,43,42,35,31,-99,37,39,32,-99,33,41,36,33,41,-99,31,29,-99,38,37,37,-99
6/2/2020,20,-99,-99,-99,25,-99,24,37,-99,-99,34,30,27,36,34,37,37,32,27,-99,34,35,32,-99,29,34,32,25,36,-99,29,19,-99,35,34,30,-99
6/2/2020,21,-99,-99,-99,22,-99,21,30,-99,-99,31,24,23,31,28,31,30,27,23,-99,29,29,30,-99,27,29,31,18,31,-99,31,17,-99,32,31,26,-99
6/2/2020,22,-99,-99,-99,20,-99,18,27,-99,-99,24,23,20,25,25,30,24,22,16,-99,25,26,25,-99,23,25,25,17,26,-99,27,16,-99,28,25,24,-99
6/2/2020,23,-99,-99,-99,21,-99,16,27,-99,-99,24,21,20,25,24,29,24,24,12,-99,25,25,23,-99,23,25,26,19,23,-99,26,18,-99,26,26,21,-99
6/2/2020,24,-99,-99,-99,23,-99,15,25,-99,-99,25,18,24,21,23,27,21,24,15,-99,26,18,22,-99,21,26,23,17,23,-99,23,15,-99,23,21,20,-99
6/3/2020,1,-99,-99,-99,23,-99,18,20,-99,-99,27,12,22,21,24,25,23,25,15,-99,24,14,19,-99,20,21,22,19,25,-99,20,15,-99,26,19,19,-99
6/3/2020,2,-99,-99,-99,20,-99,13,21,-99,-99,24,13,19,20,23,19,22,22,17,-99,22,15,15,-99,19,24,22,19,25,-99,19,22,-99,21,19,21,-99
6/3/2020,3,-99,-99,-99,19,-99,11,23,-99,-99,28,11,21,23,22,13,22,23,15,-99,20,20,17,-99,18,24,19,19,25,-99,18,22,-99,20,18,15,-99
6/3/2020,4,-99,-99,-99,16,-99,15,24,-99,-99,29,9,20,23,22,16,22,15,11,-99,16,21,13,-99,16,26,16,17,28,-99,14,18,-99,23,15,13,-99
6/3/2020,5,-99,-99,-99,13,-99,10,24,-99,-99,27,6,18,17,14,15,19,13,7,-99,8,17,13,-99,12,25,11,13,28,-99,11,13,-99,23,11,13,-99
6/3/2020,6,-99,-99,-99,12,-99,2,19,-99,-99,25,3,15,14,11,9,17,5,6,-99,4,12,11,-99,7,21,8,10,24,-99,8,6,-99,12,9,16,-99
6/3/2020,7,-99,-99,-99,9,-99,6,11,-99,-99,17,4,10,11,12,6,17,8,8,-99,6,8,8,-99,7,14,8,10,21,-99,7,6,-99,8,10,14,-99
6/3/2020,8,-99,-99,-99,11,-99,4,12,-99,-99,20,10,12,16,14,11,17,13,8,-99,9,11,11,-99,11,17,12,13,23,-99,10,6,-99,13,11,12,-99
6/3/2020,9,-99,-99,-99,14,-99,12,17,-99,-99,23,15,13,17,17,16,21,17,10,-99,12,13,15,-99,15,15,15,11,23,-99,16,12,-99,18,15,12,-99
6/3/2020,10,-99,-99,-99,15,-99,14,15,-99,-99,22,18,16,19,18,20,22,16,11,-99,15,13,19,-99,16,16,18,14,22,-99,19,14,-99,19,18,19,-99
6/3/2020,11,-99,-99,-99,18,-99,19,21,-99,-99,21,20,17,24,23,23,22,21,16,-99,18,21,24,-99,19,21,21,19,21,-99,21,18,-99,24,23,23,-99
6/3/2020,12,-99,-99,-99,24,-99,23,28,-99,-99,29,25,24,31,29,28,22,28,19,-99,25,25,27,-99,26,28,28,24,29,-99,28,21,-99,31,28,26,-99
6/3/2020,13,-99,-99,-99,28,-99,26,32,-99,-99,34,28,26,32,31,31,27,32,22,-99,26,29,29,-99,28,31,33,25,35,-99,34,25,-99,36,32,25,-99
6/3/2020,14,-99,-99,-99,27,-99,26,35,-99,-99,37,27,25,32,32,33,-99,33,21,-99,28,33,26,-99,29,34,34,25,36,-99,35,24,-99,40,34,25,-99
6/3/2020,15,-99,-99,-99,23,-99,25,34,-99,-99,32,25,-99,28,29,32,31,27,21,-99,25,30,25,-99,26,34,31,20,-99,-99,32,23,-99,36,32,26,-99
6/3/2020,16,-99,-99,-99,23,-99,24,34,-99,-99,32,25,-99,28,27,32,30,27,21,-99,26,29,26,-99,23,33,26,20,33,-99,27,23,-99,33,30,24,-99
6/3/2020,17,-99,-99,-99,22,-99,21,32,-99,-99,30,24,-99,27,27,-99,27,27,22,-99,24,28,24,-99,23,33,25,23,32,-99,24,21,-99,31,27,23,-99
6/3/2020,18,-99,-99,-99,19,-99,19,27,-99,-99,26,21,19,24,24,28,26,23,20,-99,22,25,23,-99,19,28,22,20,26,-99,22,19,-99,25,23,22,-99
6/3/2020,19,-99,-99,-99,18,-99,17,22,-99,-99,22,21,17,24,22,24,22,20,19,-99,21,22,22,-99,18,24,20,17,23,-99,19,17,-99,23,22,20,-99
6/3/2020,20,-99,-99,-99,17,-99,15,18,-99,-99,20,17,17,21,19,21,19,17,17,-99,18,17,23,-99,15,20,17,15,20,-99,17,13,-99,21,19,15,-99
6/3/2020,21,-99,-99,-99,13,-99,14,17,-99,-99,18,16,14,19,14,20,17,13,10,-99,16,13,22,-99,13,17,16,16,18,-99,15,9,-99,19,18,12,-99
6/3/2020,22,-99,-99,-99,16,-99,10,15,-99,-99,13,15,12,15,14,17,14,14,8,-99,16,13,19,-99,14,14,14,10,11,-99,15,4,-99,17,16,8,-99
6/3/2020,23,-99,-99,-99,15,-99,12,15,-99,-99,14,17,7,15,16,18,10,15,8,-99,17,9,18,-99,13,12,14,10,11,-99,14,9,-99,15,15,4,-99
6/3/2020,24,-99,-99,-99,16,-99,5,14,-99,-99,11,15,9,16,17,15,13,16,9,-99,18,5,17,-99,12,6,14,12,8,-99,14,9,-99,14,12,10,-99
6/4/2020,1,-99,-99,-99,12,-99,9,4,-99,-99,16,8,17,17,18,9,10,15,12,-99,12,4,14,-99,12,5,12,14,13,-99,11,9,-99,16,14,12,-99
6/4/2020,2,-99,-99,-99,12,-99,7,10,-99,-99,19,2,15,20,13,11,11,10,13,-99,8,12,10,-99,13,11,13,15,19,-99,10,10,-99,15,14,13,-99
6/4/2020,3,-99,-99,-99,13,-99,11,12,-99,-99,17,0,10,15,14,13,14,10,10,-99,9,10,10,-99,12,13,11,13,13,-99,11,11,-99,12,3,9,-99
6/4/2020,4,-99,-99,-99,9,-99,2,10,-99,-99,16,1,6,13,11,10,13,10,4,-99,6,6,8,-99,10,10,11,6,7,-99,4,9,-99,12,2,6,-99
6/4/2020,5,-99,-99,-99,6,-99,3,10,-99,-99,18,0,6,4,-99,3,14,7,2,-99,2,5,6,-99,5,13,6,2,6,-99,1,7,-99,14,5,4,-99
6/4/2020,6,-99,-99,-99,6,-99,2,7,-99,-99,14,0,2,1,-99,5,12,1,1,-99,1,2,6,-99,0,12,1,1,4,-99,3,2,-99,9,0,0,-99
6/4/2020,7,-99,-99,-99,4,-99,1,2,-99,-99,11,0,1,2,-99,4,11,2,1,-99,1,1,1,-99,0,7,1,1,2,-99,4,3,-99,2,1,3,-99
6/4/2020,8,-99,-99,-99,7,-99,5,4,-99,-99,18,5,8,3,-99,4,15,2,3,-99,1,4,-99,-99,2,7,3,3,7,-99,3,7,-99,6,2,9,-99
6/4/2020,9,-99,-99,-99,11,-99,7,15,-99,-99,24,9,15,17,-99,17,18,8,9,-99,5,13,-99,-99,15,17,15,11,21,-99,8,8,-99,8,5,13,-99
6/4/2020,10,-99,-99,-99,22,-99,17,25,-99,-99,30,19,23,23,-99,19,23,17,17,-99,16,24,-99,-99,21,26,23,18,30,-99,16,-99,-99,23,13,20,-99
6/4/2020,11,-99,-99,-99,27,-99,24,32,-99,-99,38,28,27,28,-99,31,34,31,19,-99,27,29,27,-99,26,33,28,21,38,-99,27,-99,-99,31,30,26,-99
6/4/2020,12,-99,-99,-99,33,-99,35,43,-99,-99,42,35,35,34,-99,40,42,43,26,-99,38,38,30,-99,30,41,34,29,43,-99,39,-99,-99,47,38,33,-99
6/4/2020,13,-99,-99,-99,38,-99,41,59,-99,-99,54,38,39,44,-99,53,51,46,31,-99,44,51,35,-99,39,57,42,34,54,-99,44,-99,-99,48,45,40,-99
6/4/2020,14,-99,-99,-99,44,-99,50,67,-99,-99,60,41,48,47,-99,56,57,53,39,-99,46,58,43,-99,41,66,46,39,64,-99,50,-99,-99,61,54,44,-99
6/4/2020,15,-99,-99,-99,45,54,52,69,-99,-99,65,36,50,50,-99,58,59,59,38,-99,51,63,50,-99,41,70,46,41,69,-99,49,-99,-99,62,53,39,-99
6/4/2020,16,-99,-99,-99,38,51,44,65,-99,-99,60,36,42,48,-99,55,59,54,41,-99,48,54,52,-99,43,66,46,40,62,-99,-99,26,-99,61,53,44,-99
6/4/2020,17,-99,-99,-99,37,45,43,54,-99,-99,48,37,35,45,-99,53,53,53,36,-99,48,46,46,-99,41,54,44,36,50,-99,47,26,-99,57,48,39,-99
6/4/2020,18,-99,-99,-99,31,40,37,49,-99,-99,42,31,32,38,-99,47,44,41,32,-99,40,42,41,-99,34,51,38,28,44,-99,41,24,-99,47,42,36,-99
6/4/2020,19,-99,-99,-99,27,33,31,40,-99,-99,37,29,27,34,-99,39,37,32,26,-99,34,36,37,-99,29,42,32,25,37,-99,34,19,-99,38,35,32,-99
6/4/2020,20,-99,-99,-99,26,26,27,29,-99,-99,32,28,24,30,-99,31,30,26,23,-99,27,31,31,-99,24,33,28,20,32,-99,29,16,-99,33,29,26,-99
6/4/2020,21,-99,-99,-99,25,22,25,25,-99,-99,28,27,23,29,-99,28,25,21,22,-99,23,29,28,-99,24,29,24,17,32,-99,25,19,-99,31,30,25,-99
6/4/2020,22,-99,-99,-99,26,21,30,21,-99,-99,29,28,25,31,-99,28,25,22,24,-99,22,29,26,-99,24,31,27,21,29,-99,25,17,-99,33,31,23,-99
6/4/2020,23,-99,-99,-99,24,25,22,23,-99,-99,31,21,27,29,-99,32,22,24,18,-99,26,25,28,-99,25,28,29,22,29,-99,30,14,-99,31,28,21,-99
6/4/2020,24,-99,-99,-99,20,23,19,22,-99,-99,28,11,22,29,-99,27,22,25,17,-99,26,18,23,-99,24,28,29,22,28,-99,28,17,-99,25,22,21,-99
6/5/2020,1,-99,-99,-99,16,21,20,23,-99,-99,27,17,19,30,-99,25,17,22,16,-99,21,18,21,-99,23,25,25,21,25,-99,21,15,-99,-99,23,16,-99
6/5/2020,2,-99,-99,-99,16,17,18,21,-99,-99,20,7,20,26,-99,19,20,17,16,-99,14,15,16,-99,23,22,26,20,15,-99,18,14,-99,-99,15,17,-99
6/5/2020,3,-99,-99,-99,17,16,19,20,-99,-99,19,0,19,24,-99,22,18,13,11,-99,9,15,14,-99,18,20,21,18,14,-99,15,15,-99,-99,9,11,-99
6/5/2020,4,-99,-99,-99,15,17,20,18,-99,-99,26,0,19,21,-99,18,16,15,5,-99,11,16,8,-99,16,22,16,10,14,-99,16,13,-99,-99,9,10,-99
6/5/2020,5,-99,-99,-99,17,15,14,19,-99,-99,24,0,17,14,-99,16,13,16,4,-99,8,8,2,-99,13,22,13,9,11,-99,14,11,-99,-99,10,7,-99
6/5/2020,6,-99,-99,-99,16,13,10,15,-99,-99,18,0,8,14,-99,17,8,12,3,-99,4,7,1,-99,10,18,11,8,1,-99,7,4,-99,-99,4,0,-99
6/5/2020,7,-99,-99,-99,15,15,4,10,-99,-99,16,0,7,12,-99,11,10,8,4,-99,1,12,2,-99,9,13,10,8,3,-99,9,5,-99,-99,4,1,-99
6/5/2020,8,-99,-99,-99,14,15,6,15,-99,-99,24,4,15,21,-99,12,18,8,11,-99,6,13,13,-99,11,25,14,13,19,-99,11,8,-99,-99,10,8,-99
6/5/2020,9,-99,-99,-99,23,-99,16,27,-99,-99,33,15,24,22,-99,26,25,24,13,-99,17,26,18,-99,15,29,16,15,29,-99,20,16,-99,-99,18,18,-99
6/5/2020,10,-99,-99,-99,30,-99,22,35,-99,-99,39,24,26,26,-99,31,35,28,18,-99,21,33,24,-99,20,36,25,21,38,-99,29,18,-99,-99,26,24,-99
6/5/2020,11,-99,-99,-99,35,-99,34,44,-99,-99,49,34,33,37,-99,38,43,37,27,-99,34,36,32,-99,32,43,34,29,46,-99,39,25,-99,-99,35,34,-99
6/5/2020,12,-99,-99,-99,42,52,46,55,-99,-99,56,46,44,51,-99,53,46,55,35,-99,51,50,40,-99,46,52,48,40,53,-99,53,36,-99,-99,52,43,-99
6/5/2020,13,-99,-99,-99,52,58,56,69,-99,-99,67,52,54,60,-99,65,53,72,41,-99,62,62,45,-99,62,64,68,47,68,-99,72,44,-99,-99,72,49,-99
6/5/2020,14,-99,-99,-99,57,64,66,76,-99,-99,72,53,63,64,-99,72,61,70,46,-99,61,71,54,-99,65,73,75,51,75,-99,87,53,-99,-99,80,54,-99
6/5/2020,15,-99,-99,-99,58,70,61,86,-99,-99,79,51,63,67,-99,76,66,75,47,-99,64,74,60,-99,62,84,69,54,81,-99,84,53,-99,-99,78,51,-99
6/5/2020,16,-99,-99,-99,52,65,59,80,-99,-99,78,50,59,61,-99,69,75,71,46,-99,58,69,57,-99,62,79,73,49,79,-99,79,47,-99,-99,76,48,-99
6/5/2020,17,-99,-99,-99,51,56,50,72,-99,-99,68,46,55,56,-99,63,69,60,38,-99,50,61,49,-99,55,71,64,44,70,-99,72,44,-99,-99,61,44,-99
6/5/2020,18,-99,-99,-99,43,49,41,60,-99,-99,61,40,47,47,-99,54,58,52,34,-99,43,52,42,-99,42,62,49,38,63,-99,60,34,-99,-99,53,41,-99
6/5/2020,19,-99,-99,-99,31,38,35,47,-99,-99,50,33,33,39,-99,45,52,39,32,-99,38,41,36,-99,32,45,37,33,46,-99,38,27,-99,-99,39,36,-99
6/5/2020,20,-99,-99,-99,26,29,30,33,-99,-99,36,29,27,33,-99,36,38,28,27,-99,34,34,34,-99,29,36,31,24,37,-99,31,20,-99,-99,32,27,-99
6/5/2020,21,-99,-99,-99,26,27,28,28,-99,-99,32,28,26,33,-99,34,28,27,25,-99,26,31,31,-99,27,33,31,20,30,-99,30,19,-99,-99,32,23,-99
6/5/2020,22,-99,-99,-99,26,27,27,27,-99,-99,31,29,25,31,-99,34,27,24,22,-99,25,27,29,-99,26,30,30,21,28,-99,30,20,-99,-99,32,24,-99
6/5/2020,23,-99,-99,-99,25,26,25,27,-99,-99,30,26,24,27,-99,30,25,23,17,-99,-99,26,31,-99,26,27,30,23,29,-99,31,19,-99,-99,30,25,-99
6/5/2020,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/6/2020,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/6/2020,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/6/2020,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/6/2020,4,-99,-99,-99,19,18,20,18,-99,-99,20,1,16,23,-99,20,24,16,12,-99,11,12,3,-99,16,21,14,19,18,-99,15,17,-99,22,9,13,-99
6/6/2020,5,-99,-99,-99,5,15,15,11,-99,-99,20,1,9,11,-99,22,18,16,3,-99,8,7,1,-99,15,20,10,10,15,-99,14,11,-99,9,6,7,-99
6/6/2020,6,-99,-99,-99,2,10,2,9,-99,-99,12,1,2,4,-99,17,18,10,3,-99,2,2,1,-99,13,18,6,4,9,-99,12,4,-99,7,4,2,-99
6/6/2020,7,-99,-99,-99,2,3,2,7,-99,-99,10,1,1,5,-99,4,17,3,2,-99,3,2,1,-99,13,12,7,3,7,-99,12,2,-99,7,5,4,-99
6/6/2020,8,-99,-99,-99,3,10,8,15,-99,-99,23,3,10,13,-99,12,19,10,5,-99,9,9,7,-99,16,14,20,8,20,-99,13,4,-99,16,13,14,-99
6/6/2020,9,-99,-99,-99,16,19,18,27,-99,-99,28,17,16,26,-99,22,26,20,16,-99,20,19,23,-99,23,26,27,22,26,-99,31,11,-99,30,22,23,-99
6/6/2020,10,-99,-99,-99,23,31,33,41,-99,-99,40,32,26,39,-99,38,39,32,27,-99,33,34,37,-99,40,40,42,36,42,-99,46,19,-99,46,37,34,-99
6/6/2020,11,-99,-99,-99,39,49,48,62,-99,-99,58,45,38,56,-99,55,43,53,40,-99,49,55,53,-99,57,59,60,48,60,-99,57,34,-99,63,58,47,-99
6/6/2020,12,-99,-99,-99,50,63,57,77,-99,-99,77,-99,52,72,-99,72,48,66,49,-99,71,68,60,-99,63,79,69,53,80,-99,70,48,-99,72,71,52,-99
6/6/2020,13,-99,-99,-99,54,72,61,82,-99,-99,76,55,57,73,-99,85,48,87,50,-99,89,69,70,-99,68,77,73,53,76,-99,78,50,-99,89,96,55,-99
6/6/2020,14,-99,-99,-99,54,69,59,76,-99,-99,73,70,59,63,-99,73,65,81,52,-99,70,69,67,-99,63,74,72,54,74,-99,76,49,-99,97,86,57,-99
6/6/2020,15,-99,-99,-99,56,60,68,70,-99,-99,70,64,61,62,-99,69,52,63,49,-99,60,70,61,-99,58,72,63,54,73,-99,69,53,-99,73,67,61,-99
6/6/2020,16,-99,-99,-99,53,65,64,77,-99,-99,70,54,60,58,-99,73,-99,68,44,-99,62,70,62,-99,55,77,62,49,75,-99,63,49,-99,74,68,51,-99
6/6/2020,17,-99,-99,-99,47,54,53,67,-99,-99,67,49,53,53,-99,61,51,59,41,-99,53,61,54,-99,52,67,57,46,68,-99,61,42,-99,65,57,49,-99
6/6/2020,18,-99,-99,-99,42,47,48,57,-99,-99,57,44,44,49,-99,54,45,52,39,-99,47,52,51,-99,47,57,51,43,59,-99,66,38,-99,59,53,45,-99
6/6/2020,19,-99,-99,-99,36,42,42,49,-99,-99,53,38,38,44,-99,49,44,43,32,-99,43,44,40,-99,40,48,46,37,51,-99,63,32,-99,52,47,36,-99
6/6/2020,20,-99,-99,-99,29,32,33,39,-99,-99,40,30,29,40,-99,38,30,35,28,-99,36,36,50,-99,45,40,60,26,41,-99,59,25,-99,54,49,30,-99
6/6/2020,21,-99,-99,-99,24,42,38,52,-99,-99,31,26,25,54,-99,50,24,48,23,-99,53,41,49,-99,53,49,54,44,37,-99,52,16,-99,57,55,24,-99
6/6/2020,22,-99,-99,-99,23,42,45,50,-99,-99,49,20,31,49,-99,48,18,41,22,-99,46,46,48,-99,47,51,49,23,50,-99,44,21,-99,54,49,22,-99
6/6/2020,23,-99,-99,-99,22,35,35,47,-99,-99,44,19,23,45,-99,45,20,40,19,-99,47,38,43,-99,48,47,48,18,46,-99,39,20,-99,50,46,23,-99
6/6/2020,24,-99,-99,-99,21,35,46,48,-99,-99,37,15,33,41,-99,46,30,38,16,-99,45,43,41,-99,40,46,40,24,42,-99,34,22,-99,46,44,22,-99
6/7/2020,1,-99,-99,-99,20,35,41,39,-99,-99,39,19,38,38,-99,35,34,37,25,-99,35,34,37,-99,38,44,37,30,40,-99,41,24,-99,48,41,21,-99
6/7/2020,2,-99,-99,-99,22,30,35,29,-99,-99,37,18,21,34,-99,34,21,38,30,-99,36,30,34,-99,36,37,36,29,34,-99,36,16,-99,48,41,26,-99
6/7/2020,3,-99,-99,-99,24,28,31,25,-99,-99,40,19,22,34,-99,35,15,36,28,-99,33,26,35,-99,35,33,33,29,38,-99,33,16,-99,43,38,32,-99
